1
1
1										
1998	9	21	12	43200.01	0	0	348.86	0	24.73	12.96	557.14
1998	9	22	12	42854.4	0	2.35	320.23	0	22.5	12.1	515.66
1998	9	23	12	42854.4	0	2.6	304.24	0	22.2	12.43	522.24
1998	9	24	12	42854.4	0	2.84	306.64	0	22.37	12.56	527.21
1998	9	25	12	42508.81	0	1	344.18	0	22.29	11.15	482.53
1998	9	26	12	42508.81	0	0	173.91	0	18.12	12.96	737.41
1998	9	27	12	42163.18	0	0	305.39	0	18.24	9.01	414.23
1998	9	28	12	42163.18	0	0	319.98	0	20.43	10.67	471.84
1998	9	29	12	41817.61	0	2.4	367.77	0	22.2	10.43	463.7
1998	9	30	12	41817.61	0	0	234.74	0	18.92	12.03	603.89
1998	10	1	12	41817.61	0	0	405.34	0	23.37	9.61	437.04
1998	10	2	12	41472	0	0	378.22	0	21.3	9.31	425.84
1998	10	3	12	41472	0	0	366.8	0	18.45	7.12	362.8
1998	10	4	12	41126.39	0	0	385.53	0	20.33	7.91	385.52
1998	10	5	12	41126.39	0	0	424.91	0	24.13	8.5	400
1998	10	6	12	40780.82	0	2.1	421.33	0	26.43	10.48	474.03
1998	10	7	12	40780.82	0	0	418.16	0	27.07	10.98	480
1998	10	8	12	40780.82	0	0	380.69	0	23.75	10.48	471.45
1998	10	9	12	40435.18	0	0	370.34	0	21.19	8.46	399.41
1998	10	10	12	40435.18	0	0	367.73	0	20.5	7.91	385.4
1998	10	11	12	40089.61	0	0	401.56	0	23.02	7.67	373.19
1998	10	12	12	40089.61	0	3.4	365.17	0	22.83	9.89	442.04
1998	10	13	12	40089.61	0	2.03	339.95	0	21.81	10.19	455.51
1998	10	14	12	39744.02	0	1.75	392.07	0	21.06	5.92	335.19
1998	10	15	12	39744.02	0	0	406.92	0	23.24	5.45	324.55
1998	10	16	12	39398.38	0	0	325.28	0	19.08	7.83	381.74
1998	10	17	12	39398.38	0	0	374.78	0	21.08	6.49	359.02
1998	10	18	12	39353.9	0	0	397.67	0	22.49	5.19	318.88
1998	10	19	12	39052.8	0	0	405.57	0	24.67	5.25	319.85
1998	10	20	12	39052.8	0	3.08	376.93	0	25.43	9.03	406.4
1998	10	21	12	38707.2	0	1.98	385.96	0	26.45	8.41	400
1998	10	22	12	38707.2	0	0	345.92	0	25.02	10.51	477.85
1998	10	23	12	38707.2	0	0	352.22	0	24.41	9.02	401.38
1998	10	24	12	38361.61	18.87	0	257.32	0	23.27	9.14	418.86
1998	10	25	12	38361.61	8.77	0	175.8	0	15.93	7	604.8
1998	10	26	12	38016	0	0	286.85	0	19.39	7.66	509.7
1998	10	27	12	38016	0	3.5	252.28	0	18.99	8.83	621.5
1998	10	28	12	38016	0	2.81	263.04	0	18.04	7.29	562.09
1998	10	29	12	37670.41	0	6.54	214.87	0	16.92	8.41	716.87
1998	10	30	12	37670.41	0	0	262.22	0	17.59	6.61	535.81
1998	10	31	12	37670.41	0	0	306.62	0	19.51	5.62	421.53
1998	11	1	12	37324.8	0.01	0	252.45	0	18.25	7.6	590.06
1998	11	2	12	37324.8	0	0	268.01	0	17	5.39	492.23
1998	11	3	12	37280.33	0	3.13	269.02	0	18.48	6.62	526.26
1998	11	4	12	36979.22	0	2.78	230.75	0	17.69	7.91	657.73
1998	11	5	12	36979.22	0	0.4	198.37	0	15.4	7.25	726.36
1998	11	6	12	36837.73	1.48	0	206.49	0	13.94	4.7	609.63
1998	11	7	12	36633.6	7.49	0	101.29	0	12.68	7.32	1007.74
1998	11	8	12	36633.6	2.72	0	153.51	0	12.42	5.07	816.64
1998	11	9	12	36589.12	2.6	4.1	182.09	0	12.38	3.64	717.97
1998	11	10	12	36287.99	3.14	0	128.44	0	10.94	4.53	825.35
1998	11	11	12	36287.99	3.42	0	101.41	0	10.34	5.19	886.33
1998	11	12	12	36287.99	0	29.5	239.06	0	14.09	4.16	723.68
1998	11	13	12	35942.39	0	0	289.02	0	16.88	3.4	608.24
1998	11	14	12	35942.39	0	0	293.73	0	17.04	3.05	588.5
1998	11	15	12	35942.39	0	0	267.39	0	16.69	4.6	692.82
1998	11	16	12	35608.87	0	3.39	188.81	0	16.62	8.92	1079.51
1998	11	17	12	35596.8	2.42	2.84	173.11	0	14.72	6.99	966.02
1998	11	18	12	35596.8	0	3.11	244.61	0	14.59	4.41	746.63
1998	11	19	12	35596.8	0	0	262.11	0	14.96	3.66	686.73
1998	11	20	12	35251.18	0	0	293.74	0	15.76	1.63	561.44
1998	11	21	12	35251.18	0	0	262.51	0	16.78	5.18	751.27
1998	11	22	12	35251.18	2.29	0	203.77	0	16.94	8.04	997.7
1998	11	23	12	35251.18	0.03	2.16	198.31	0	16.78	9	1106.01
1998	11	24	12	34917.65	1.3	7.34	203.47	0	15	5.94	889.19
1998	11	25	12	34905.58	0	0	267.16	0	17.12	4.95	760.08
1998	11	26	12	34905.58	0	0	274.1	0	17.72	4.49	724.59
1998	11	27	12	34905.58	5.21	0	133.28	0	14.37	7.43	1032.11
1998	11	28	12	34861.1	12.5	0	97.5	0	10.8	6.02	937.88
1998	11	29	12	34560.01	3.92	0	142.39	0	12.2	5.11	883.7
1998	11	30	12	34560.01	14.63	0	140.67	0	14.78	7.52	1044.45
1998	12	1	12	34560.01	6.21	3.66	188.68	0	16.47	5.02	877.76
1998	12	2	12	34560.01	0	3.68	228.47	0	14.13	4.65	853.81
1998	12	3	12	34560.01	8.05	0	155.05	0	15.25	6.97	997.85
1998	12	4	12	34418.52	1.5	0	231.65	0	10.32	-0.71	582.85
1998	12	5	12	34214.4	0	0	206	0	7.73	-0.22	600.5
1998	12	6	12	34214.4	5.74	0	175.26	0	9.33	-0.39	594.24
1998	12	7	12	34214.4	0	3.5	255.39	0	9.6	-1.98	529.35
1998	12	8	12	34214.4	0.54	2.3	188.34	0	9.45	2.04	716.63
1998	12	9	12	34214.4	0	0	222.25	0	9.97	0.68	638.6
1998	12	10	12	34214.4	0	0	189.48	0	8.5	0.71	638.22
1998	12	11	12	34214.4	0	0	255.12	0	13.57	0.99	640
1998	12	12	12	34169.91	0	0	252.02	0	14.55	2.03	709.8
1998	12	13	12	34072.91	0.18	0	242.29	0	14.5	2.75	741.72
1998	12	14	12	33948.71	1.26	2.15	185.76	0	12.17	3.95	800
1998	12	15	12	33880.88	0	3.25	209.89	0	11.49	2.28	720
1998	12	16	12	33868.8	0	3.48	275.02	0	18.6	1.48	681.49
1998	12	17	12	33868.8	0	0	275.08	0	18.97	1.24	666.56
1998	12	18	12	33868.8	0	0	259.36	0	17.72	3.1	767.46
1998	12	19	12	33868.8	0	0	227.39	0	13.66	2.77	741.93
1998	12	20	12	33868.8	3.54	0	163.48	0	7.84	0.05	604.31
1998	12	21	12	33868.8	0	3.4	245.99	0	6.43	-5.27	417.3
1998	12	22	12	33868.8	0	5.08	218.42	0	3.7	-5.89	395.5
1998	12	23	12	33868.8	0	0	245.52	0	5.72	-6.04	392.42
1998	12	24	12	33868.8	0	0	254.96	0	7.99	-4.9	431.42
1998	12	25	12	33868.8	0	0	265.05	0	10.19	-4.19	444.27
1998	12	26	12	33868.8	0	0	240.06	0	10.6	-1.07	566.46
1998	12	27	12	33880.88	0	0	247.05	0	12.87	0.22	619.85
1998	12	28	12	33948.71	0	3.3	247.03	0	13.24	0.34	623.92
1998	12	29	12	34072.91	0	0	254.57	0	13.5	-0.38	593.35
1998	12	30	12	34214.4	0	0	255.42	0	14.33	0.08	610.71
1998	12	31	12	34214.4	0.02	0	231.25	0	15	3.09	767.52
1999	1	1	12	34214.4	0	0	281.86	0	15.78	1.41	473.65
1999	1	2	12	34214.4	0	0	237.33	0	11.28	1.62	554.31
1999	1	3	12	34214.4	0	0	164.17	0	9.83	3.98	759.91
1999	1	4	12	34214.4	0	2.9	210.26	0	10.72	2.89	657.26
1999	1	5	12	34214.4	0	7.25	211.81	0	9.66	1.83	614.98
1999	1	6	12	34226.47	0	5.55	210.02	0	9.33	1.65	610.19
1999	1	7	12	34515.53	0	0	182.93	0	7.52	1.17	631.77
1999	1	8	12	34560.01	0	0	204.08	0	8.05	0.81	581.34
1999	1	9	12	34560.01	0	0	294.93	0	10.89	-4.64	319.21
1999	1	10	12	34560.01	0	0	291.5	0	9.55	-5.12	317.28
1999	1	11	12	34560.01	0	4.25	250.01	0	10.23	0.68	515.51
1999	1	12	12	34639.91	0	0	256.33	0	10.02	0.17	492.56
1999	1	13	12	34905.58	0	0	266.22	0	10.92	0.41	482.55
1999	1	14	12	34905.58	0	0	282.88	0	12.95	1.07	472.71
1999	1	15	12	34905.58	1.8	9.45	239.2	0	13.87	4.9	672.14
1999	1	16	12	34905.58	5.61	0	149.95	0	13.66	6.71	926.6
1999	1	17	12	35109.7	0	0	214.01	0	15.21	7.7	912.78
1999	1	18	12	35251.18	11.18	4.15	119.85	0	14.18	8.84	1132.71
1999	1	19	12	35251.18	17.6	4.15	103.74	0	13.61	9.09	1166.8
1999	1	20	12	35251.18	15.93	4.56	98.1	0	12.86	8.68	1134.95
1999	1	21	12	35331.1	3.3	0	158.38	0	11.87	5.27	891.86
1999	1	22	12	35596.8	0	0	223.55	0	12.79	5.21	886.99
1999	1	23	12	35596.8	10.89	0	158.27	0	11.81	4.89	869.98
1999	1	24	12	35596.8	3.4	0	201.26	0	7.39	-1.11	565.11
1999	1	25	12	35897.9	4.22	1.4	157.49	0	7.9	1.33	672.46
1999	1	26	12	35942.39	7.28	0	130.7	0	7.05	1.79	698.71
1999	1	27	12	35942.39	6.54	2.2	187.87	0	8.77	0.56	635.56
1999	1	28	12	36022.28	0	6.3	300.64	0	10.89	-0.36	599.91
1999	1	29	12	36287.99	0	0	325.05	0	13.32	-0.3	597.6
1999	1	30	12	36287.99	0	0	275.95	0	11.33	2.04	720
1999	1	31	12	36287.99	13.31	0	184.56	0	10.95	3.35	780.38
1999	2	1	12	36633.6	0	0.32	273.39	0	9.91	1.19	662.59
1999	2	2	12	36633.6	0	1.8	326.06	0	12.42	0.01	601.19
1999	2	3	12	36633.6	0	0.87	334.21	0	14.9	1.46	676.65
1999	2	4	12	36979.22	0	0.17	319.18	0	14.36	2.55	729.74
1999	2	5	12	36979.22	0	0	298.9	0	12.37	2.13	716.61
1999	2	6	12	36979.22	4.6	0	172.34	0	10.75	3.86	808.11
1999	2	7	12	37324.8	13.91	0	128.77	0	11.86	6.98	1001.18
1999	2	8	12	37324.8	11.23	0.34	152.18	0	12.87	7.17	1016.76
1999	2	9	12	37324.8	16.61	0.26	205.15	0	12.37	4.39	842.26
1999	2	10	12	37670.41	3.19	0.17	244.43	0	9.09	-0.16	602.19
1999	2	11	12	37670.41	0	0.78	354.48	0	10.83	-1.41	555.78
1999	2	12	12	37874.52	0	0	344.9	0	12.32	0.89	642.44
1999	2	13	12	38016	0	0	337.12	0	13.76	2.95	755.64
1999	2	14	12	38016	1.45	0	289.04	0	11.8	3.58	792.62
1999	2	15	12	38361.61	0	0	348.33	0	12.31	1.22	663.62
1999	2	16	12	38361.61	0.08	2.8	259.11	0	11.45	4.48	841.36
1999	2	17	12	38361.61	6.03	3.12	204.98	0	14.64	7.08	1007.33
1999	2	18	12	38707.2	2.3	0.8	268.89	0	15.29	5.66	915.79
1999	2	19	12	38707.2	1.86	0	305.66	0	13.41	3.59	792.86
1999	2	20	12	39008.31	6.73	0	265.06	0	13.52	2.52	725.88
1999	2	21	12	39052.8	13.75	0	220.38	0	10.34	2.24	719.08
1999	2	22	12	39052.8	0	2.88	346.25	0	12.49	2.04	708.91
1999	2	23	12	39398.38	0	0	371.5	0	15.17	3	760
1999	2	24	12	39398.38	0	1.8	352.57	0	15.18	4.21	816.94
1999	2	25	12	39699.54	2.03	11.34	273.66	0	13.24	4.15	823.21
1999	2	26	12	39744.02	0	0	382.04	0	13.38	0.92	651.05
1999	2	27	12	39744.02	0	0	382.24	0	16.57	3.88	803.51
1999	2	28	12	40089.61	0	0	402.72	0	18.1	3.77	802.09
1999	3	1	12	40089.61	0	0	368.74	0	18.17	6.38	955.65
1999	3	2	12	40435.18	0	2.46	393.21	0	18.58	5.12	888.86
1999	3	3	12	40435.18	5.45	3.8	287.75	0	16.29	3.82	804.91
1999	3	4	12	40435.18	0	0	335.04	0	10.71	1.32	673.5
1999	3	5	12	40780.82	0	0	379.87	0	12.28	0.94	645.42
1999	3	6	12	40780.82	0	0	345.32	0	11.63	2.14	715.16
1999	3	7	12	41126.39	0	0	362.33	0	11.55	1.44	677.66
1999	3	8	12	41126.39	1.25	2.05	321.09	0	11.15	1.92	703.66
1999	3	9	12	41138.46	8.36	0	228.14	0	10.14	2.25	720.48
1999	3	10	12	41472	0	0	372.42	0	10.37	-0.06	606.36
1999	3	11	12	41472	0.54	0	343.72	0	11.88	2.61	739.96
1999	3	12	12	41817.61	0	0	423.05	0	15.52	2.09	716.91
1999	3	13	12	41817.61	0	0	433.32	0	16.88	2.72	742.61
1999	3	14	12	42163.18	0	0	373.76	0	14.67	4.18	825.65
1999	3	15	12	42163.18	3.89	1.6	291.7	0	12.89	3.71	799.3
1999	3	16	12	42163.18	0	3.35	312.63	0	12.44	4.49	843.42
1999	3	17	12	42508.81	0	2.56	391.82	0	15.41	4.45	839.35
1999	3	18	12	42508.81	0	0	400.63	0	16.06	4.6	851.21
1999	3	19	12	42854.4	0	0	347.36	0	14.41	5.28	893.98
1999	3	20	12	42854.4	11.57	0	229.7	0	11.61	3.99	815.33
1999	3	21	12	43200.01	1.15	0	349.78	0	13.32	4.36	835.31
1999	3	22	12	43200.01	0	2.15	392	0	14.54	3.96	807.99
1999	3	23	12	43200.01	2.53	0	312.97	0	14.04	4.78	861.97
1999	3	24	12	43545.6	0	2.33	376.26	0	15.1	5.3	894.51
1999	3	25	12	43545.6	14.57	10.14	260.34	0	16.77	7.96	1077.82
1999	3	26	12	43891.19	0	0	370.71	0	16.11	6.7	982.71
1999	3	27	12	43891.19	0	0	427.83	0	15.37	3.82	806.08
1999	3	28	12	44236.81	0	0	470.98	0	15.66	1.78	697.03
1999	3	29	12	44236.81	0	2.7	486.75	0	16.7	1.67	689.71
1999	3	30	12	44236.81	0	0	438.45	0	14.05	2.38	728.15
1999	3	31	12	44582.39	5.19	0	303.94	0	11.91	2.04	709.59
1999	4	1	12	44582.39	0	0	402.59	0	10.73	0.93	649.94
1999	4	2	12	44928	0	0	440.86	0	14.1	2.76	745.44
1999	4	3	12	44928	0	0	432.11	0	14.11	3.22	774.23
1999	4	4	12	45261.54	0	0	428.23	0	12.68	2.16	715.72
1999	4	5	12	45273.61	7.66	0	322.51	0	12.87	3.44	785.72
1999	4	6	12	45273.61	7.16	2.55	270.17	0	9.99	1.89	702.64
1999	4	7	12	45619.19	1.6	2.1	244.79	0	9.54	3.75	802.67
1999	4	8	12	45619.19	11.2	2.7	227.81	0	9.06	2.67	744.99
1999	4	9	12	45964.8	3.04	0	368.39	0	9.49	-0.64	584.56
1999	4	10	12	45964.8	0	0	437.62	0	11.5	1.24	667.14
1999	4	11	12	45964.8	8.72	0	218.73	0	10.06	4.1	823.08
1999	4	12	12	46310.4	5.37	0.25	343.23	0	14.7	3.84	803.94
1999	4	13	12	46310.4	0	0.67	507.86	0	19.22	5.21	890.24
1999	4	14	12	46655.97	0	0.04	483.88	0	22.58	9.37	1188.45
1999	4	15	12	46655.97	0	0.08	513.05	0	25.96	9.85	1222.27
1999	4	16	12	46700.45	0	0	497.11	0	27.88	12.39	1426.84
1999	4	17	12	47001.61	0	0	486.09	0	28.72	13.78	1574.19
1999	4	18	12	47001.61	0	0	494.64	0	27.63	12.33	1420.84
1999	4	19	12	47347.2	0	0.25	493.17	0	25.65	10.83	1297.85
1999	4	20	12	47347.2	0	0.63	504.39	0	24.86	9.34	1176.57
1999	4	21	12	47391.67	0	0.81	461.23	0	19.35	7.06	998.78
1999	4	22	12	47692.79	0	0.95	471	0	19.65	6.9	988.4
1999	4	23	12	47692.79	0	0	458.08	0	21.8	9.34	1177.59
1999	4	24	12	48038.4	0	0	465.42	0	23.33	10.2	1226.26
1999	4	25	12	48038.4	0	0	433.38	0	21.28	9.72	1197.23
1999	4	26	12	48038.4	0	1.5	467.84	0	20.88	8.02	1056.12
1999	4	27	12	48383.99	0	0	531	0	19.04	2.95	727.85
1999	4	28	12	48383.99	0	0	458.93	0	14.85	3.09	754.35
1999	4	29	12	48525.48	0	0	480.61	0	17.91	4.99	856.34
1999	4	30	12	48729.6	0	0	492.48	0	21.85	7.79	1008.13
1999	5	1	12	48729.6	0	0	458.98	0	21.57	9.04	1116.22
1999	5	2	12	49075.19	1.28	0	499.45	0	18.96	4.82	819.89
1999	5	3	12	49075.19	4.18	3.74	192.94	0	15.34	9.38	1190.36
1999	5	4	12	49075.19	0	1.62	438.88	0	15.84	4.76	843.87
1999	5	5	12	49420.81	0	2.44	501.61	0	21.6	7.19	949.91
1999	5	6	12	49420.81	0	0	497.28	0	24.25	9.54	1101.25
1999	5	7	12	49420.81	0	0	533.9	0	24.61	7.12	912.68
1999	5	8	12	49766.39	0	0	540.66	0	22.72	4.71	771.82
1999	5	9	12	49766.39	0	0	437.95	0	19.62	7.43	973.85
1999	5	10	12	49766.39	0	1.65	497.87	0	21.04	6.06	822.71
1999	5	11	12	50112.01	0	0.3	470.12	0	24.36	10.26	1036.73
1999	5	12	12	50112.01	0	16.1	411.98	0	24.24	12.45	1257.87
1999	5	13	12	50112.01	0	0	514.37	0	21.07	5.1	708.3
1999	5	14	12	50377.68	0	0	490.34	0	21.62	6.83	812.86
1999	5	15	12	50457.61	0	0	510.8	0	21.15	5.35	721.99
1999	5	16	12	50457.61	0	0	522.09	0	21.45	5.02	689.9
1999	5	17	12	50502.09	0	0.83	540.08	0	25.03	6.89	743.87
1999	5	18	12	50803.19	0	1.8	485.28	0	24.62	9.73	958.64
1999	5	19	12	50803.19	0	2.22	468.36	0	22.92	9.03	921.89
1999	5	20	12	50803.19	0	0	429.83	0	20.66	8.62	942.59
1999	5	21	12	51068.92	0	0	519.48	0	22.26	6	698.82
1999	5	22	12	51148.83	0	0	518.63	0	27.92	11	891.7
1999	5	23	12	51148.83	0	0	479.94	0	27.23	12.45	956.99
1999	5	24	12	51148.83	0	3.15	518.38	0	25.77	9.15	734.74
1999	5	25	12	51290.3	0	0	525.29	0	27.3	9.92	753.37
1999	5	26	12	51494.39	0	1.99	474.91	0	28.88	13.91	1041.18
1999	5	27	12	51494.39	0	7.48	495.99	0	28.64	12.75	925.86
1999	5	28	12	51494.39	0	0	486.03	0	25.9	10.68	838.19
1999	5	29	12	51494.39	0	0	461.16	0	24.09	10.17	854.27
1999	5	30	12	51760.09	0	0	406.85	0	19.86	8.35	848.07
1999	5	31	12	51840	0	0	430.33	0	22.54	10.02	895.72
1999	6	1	12	51840	0	2.84	400.35	0	21.9	10.52	973.91
1999	6	2	12	51840	0	2.68	386.21	0	19.45	8.69	872.17
1999	6	3	12	51840	0.59	0	346.29	0	15.2	5.63	769.8
1999	6	4	12	51884.48	0	0	405.54	0	18.8	7.53	789.72
1999	6	5	12	52173.54	0	0	439.72	0	23.15	10.42	867.07
1999	6	6	12	52185.62	0	0	469.02	0	24.18	10.31	812.04
1999	6	7	12	52185.62	0	3.8	482.77	0	21.96	7.76	679.87
1999	6	8	12	52185.62	0	0	494.18	0	21.55	6.91	588.28
1999	6	9	12	52185.62	0	0	491.33	0	22.94	8.3	639.43
1999	6	10	12	52185.62	0	1.95	504.96	0	24.89	9.45	655.19
1999	6	11	12	52185.62	0	0	476.27	0	26.04	11.72	790.36
1999	6	12	12	52185.62	0	0	520.73	0	26.71	10.22	651.99
1999	6	13	12	52327.1	0	0	507.15	0	28	12.04	745.52
1999	6	14	12	52451.31	0	3.45	472.29	0	28.4	14.15	874.6
1999	6	15	12	52519.14	0	1.77	499.99	0	27.27	11.92	725.05
1999	6	16	12	52531.22	0	2.33	503.5	0	26.67	11.29	694.16
1999	6	17	12	52531.22	0	0	538.38	0	29.2	11.51	637.73
1999	6	18	12	52531.22	0	0	484.12	0	29.66	14.76	877.12
1999	6	19	12	52531.22	0	0	501.31	0	29.42	13.86	709.86
1999	6	20	12	52531.22	0	0	520.86	0	29.76	13.15	646.61
1999	6	21	12	52531.22	0	3.3	470.52	0	29.52	15.47	811.95
1999	6	22	12	52531.22	0	0	449.21	0	29.99	16.84	892.92
1999	6	23	12	52531.22	0	0	443.79	0	31.85	18.79	1017.34
1999	6	24	12	52531.22	0	0	518.36	0	30.13	14.11	621.68
1999	6	25	12	52531.22	0	0	522.55	0	29.09	12.93	567.8
1999	6	26	12	52531.22	0	0	523.79	0	28.57	12.3	549.09
1999	6	27	12	52519.14	0	0	522.42	0	30.81	14.4	630.58
1999	6	28	12	52451.31	0	3.75	511.72	0	32.95	16.81	748.04
1999	6	29	12	52327.1	0	0	515.27	0	35.16	18.37	828.77
1999	6	30	12	52230.09	0	0	512.61	0	36.39	19.51	876.71
1999	7	1	12	52185.62	0	0	486.41	0	35.11	19.69	895.11
1999	7	2	12	52185.62	0	0	517.06	0	31.59	14.71	634.17
1999	7	3	12	52185.62	0	0	478.37	0	27.17	12.59	553.62
1999	7	4	12	52185.62	0	0	496.81	0	25.36	9.86	467.5
1999	7	5	12	52185.62	0	0	484.68	0	28.54	13.36	569.07
1999	7	6	12	52185.62	0	0	491.56	0	30.4	14.71	621.62
1999	7	7	12	52185.62	0	3.24	508.41	0	30.25	13.6	571.75
1999	7	8	12	51981.5	0	7.63	543.33	0	31.7	12.43	530.23
1999	7	9	12	51840	0	0	529.48	0	33.21	14.66	615.51
1999	7	10	12	51840	0	0	497.32	0	33.37	16.73	718.57
1999	7	11	12	51840	0	0	491.27	0	35.61	18.96	841.06
1999	7	12	12	51840	0	4.95	450.64	0	38.25	23.37	1109.21
1999	7	13	12	51840	0	0.16	416.8	0	37.11	23.85	1147.89
1999	7	14	12	51538.87	0	0.78	459.64	0	34.21	19.37	860.62
1999	7	15	12	51494.39	0	0.1	469.01	0	30.82	15.84	667.02
1999	7	16	12	51494.39	0	0.14	531.35	0	28.25	9.82	444.22
1999	7	17	12	51494.39	0	0	464.89	0	27	12.47	520.16
1999	7	18	12	51482.32	0	0	485.58	0	27.94	12.31	520
1999	7	19	12	51148.83	0	2.06	511.22	0	26.34	9.37	428.68
1999	7	20	12	51148.83	0	0.34	474.9	0	24.1	9.22	425.36
1999	7	21	12	51148.83	0	0.7	481.87	0	24.93	9.63	436.75
1999	7	22	12	51148.83	0	0.84	508.94	0	27.86	10.77	474.4
1999	7	23	12	50803.19	0	0	507.36	0	27.87	10.72	472.56
1999	7	24	12	50803.19	0	0	483.38	0	24.85	9.22	424.53
1999	7	25	12	50803.19	0	0	442.29	0	27.3	13.46	560.95
1999	7	26	12	50791.12	0	6.75	454.35	0	29.1	14.62	609.45
1999	7	27	12	50457.61	0	0	501.52	0	28.38	11.54	496.67
1999	7	28	12	50457.61	0	0	502.06	0	26.51	9.7	440.79
1999	7	29	12	50457.61	0	0	521.72	0	27.21	9.07	419.88
1999	7	30	12	50112.01	0	0	510.03	0	28.76	11.23	486.03
1999	7	31	12	50112.01	0	0	453.09	0	28.41	13.87	589.11
1999	8	1	12	50112.01	0	0	432.46	0	27.18	13.64	571.09
1999	8	2	12	49907.9	0	0	428.76	0	28.46	15.02	630.53
1999	8	3	12	49766.39	0	0	445.76	0	29.39	15.17	637.57
1999	8	4	12	49766.39	0	2.21	446.04	0	29.58	15.35	640
1999	8	5	12	49562.29	0	3.43	463.08	0	27.39	12.54	531.94
1999	8	6	12	49420.81	0	0	369.89	0	23	12.25	522.28
1999	8	7	12	49420.81	0	0	384.4	0	22.69	11.56	496.68
1999	8	8	12	49119.69	0	0	407.63	0	24.48	12.54	532.46
1999	8	9	12	49075.19	0	5.1	417.23	0	25.25	13.01	552.07
1999	8	10	12	49075.19	0	0	385.85	0	24.45	13.47	567
1999	8	11	12	48729.6	0	0	387.69	0	23.33	12.43	528.74
1999	8	12	12	48729.6	0	0	418.8	0	23.34	11.22	486.76
1999	8	13	12	48729.6	0	0	464.16	0	27.26	12.98	555.05
1999	8	14	12	48383.99	0	0	431.2	0	25.74	13.01	550.23
1999	8	15	12	48383.99	0	0	492.14	0	27.11	11.46	483.39
1999	8	16	12	48383.99	0	2.6	484.12	0	29.55	14.04	600
1999	8	17	12	48038.4	0	1.36	479.81	0	30.79	15.38	640.08
1999	8	18	12	48038.4	0	1.26	527.38	0	29.85	11.31	489.52
1999	8	19	12	47692.79	0	0	523.85	0	28.34	10.08	451.58
1999	8	20	12	47692.79	0	0	512.51	0	30.21	12.38	527.33
1999	8	21	12	47692.79	0	0	522.06	0	31.49	12.65	536.78
1999	8	22	12	47347.2	0	0	495.43	0	33.55	16.25	700.34
1999	8	23	12	47347.2	0	5.65	483.18	0	34.99	18.17	792.45
1999	8	24	12	47046.09	0	0	496.69	0	34.24	16.44	711.28
1999	8	25	12	47001.61	0	0	496.14	0	35.33	17.2	741.8
1999	8	26	12	47001.61	0	2.05	437.42	0	34.11	19.59	869.93
1999	8	27	12	46655.97	0	0	407.32	0	32.4	19.44	862.92
1999	8	28	12	46655.97	0	0	458.84	0	32.75	17.24	739.6
1999	8	29	12	46310.4	0	0	451.3	0	32.28	17.23	742.92
1999	8	30	12	46310.4	0	0	457.18	0	28.26	13.19	558.79
1999	8	31	12	46310.4	0	5.1	382.57	0	24.28	12.77	541.29
1999	9	1	12	45964.8	0	0	432.15	0	25.12	11.33	480
1999	9	2	12	45964.8	0	0	402.91	0	25.5	12.94	554.5
1999	9	3	12	45619.19	0	0	414.92	0	25.44	12.39	520.83
1999	9	4	12	45619.19	0	0	519.05	0	28.51	7.72	384.24
1999	9	5	12	45619.19	0	0	462.06	0	31.08	14.63	611.77
1999	9	6	12	45273.61	0	0	461.54	0	32.48	15.63	655.58
1999	9	7	12	45273.61	0	2.29	454.63	0	32.14	15.49	642.75
1999	9	8	12	44928	0	4.17	440.68	0	31.35	15.42	642.1
1999	9	9	12	44928	0	0	397.04	0	29.08	15.45	640.6
1999	9	10	12	44582.39	0	0	402.37	0	27.81	13.85	585.87
1999	9	11	12	44582.39	0	0	409.83	0	28	13.51	563.81
1999	9	12	12	44582.39	0	0	411.72	0	28.93	14.16	600.53
1999	9	13	12	44236.81	0	4.7	413.75	0	29.04	13.96	593.48
1999	9	14	12	44236.81	0	1.47	398.29	0	28.41	14.16	600
1999	9	15	12	43891.19	0	1.16	396.87	0	29.42	15.09	640
1999	9	16	12	43891.19	0	0	416.68	0	29.89	14.33	600.73
1999	9	17	12	43590.08	0	0	411.23	0	29.3	14.05	598.18
1999	9	18	12	43545.6	0	0	394.33	0	28.38	14.14	600.49
1999	9	19	12	43545.6	0	0	356.62	0	26.34	14.07	600
1999	9	20	12	43200.01	0	5.7	461.85	0	26.85	7.8	386.9
1999	9	21	12	43200.01	0	0	480.1	0	29.81	7.95	390.37
1999	9	22	12	42854.4	0.49	0	370.13	0	29.73	16.25	699.64
1999	9	23	12	42854.4	0	0	358.49	0	29.44	16.57	715.23
1999	9	24	12	42854.4	0	1.2	366.12	0	29.63	16.39	709.49
1999	9	25	12	42508.81	0	0	408.86	0	31.27	15.3	639.48
1999	9	26	12	42508.81	0	0	383.03	0	31.34	16.73	714.06
1999	9	27	12	42163.18	0	4.85	382.89	0	30.44	15.74	663.37
1999	9	28	12	42163.18	0	0	373.33	0	29.92	15.7	663.16
1999	9	29	12	41817.61	0	0	409.59	0	32.08	15.2	640.86
1999	9	30	12	41817.61	0	0	403.98	0	32.76	15.83	666.53
1999	10	1	12	41817.61	0	0	394.09	0	31.55	15.21	634.43
1999	10	2	12	41472	0	0	377.07	0	28.7	13.5	565.38
1999	10	3	12	41472	0	0	363.38	0	27.46	12.98	553.24
1999	10	4	12	41126.39	0	0	392.03	0	25.17	8.93	413.94
