1																																																																																		
1																																																																																		
1																																																																																		
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	ACMH	ACSH	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Nitrate	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur	
2008	3	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		78.5	0.08	0	0	0	0	65	41	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	34.8	0	0	51	64	0	0	0	0	0	0	0	0	0	37984
2008	3	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		74.1	0	0	0	0	0	70	42	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	32.9	0	0	50	68	0	0	0	0	0	0	0	0	0	37984
2008	3	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		71.4	0.01	0	0	0	0	70	43	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	52.8	0	0	50	67	0	0	0	0	0	0	0	0	0	37984
2008	3	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		70.1	0.01	0	0	0	0	78	57	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	85.1	0	0	58	71	0	0	0	0	0	0	0	0	0	37984
2008	3	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.515333333	68.8	0	0	0	0	0	77	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	85.1	0	0	60	71	0	0	0	0	0	0	0	0	0	37984
2008	3	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.765666667	66.3	0	0	0	0	0	79	51	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	39.1	0	0	58	78	0	0	0	0	0	0	0	0	0	37984
2008	3	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		65.6	0	0	0	0	0	75	54	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	55.3	0	0	56	73	0	0	0	0	0	0	0	0	0	37984
2008	3	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		68.8	0	0	0	0	0	78	66	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	98.8	0	0	63	74	0	0	0	0	0	0	0	0	0	37984
2008	3	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		73.4	0.35	0	0	0	0	72	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	106.9	0	0	54	69	0	0	0	0	0	0	0	0	0	37984
2008	3	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.2	0	0	0	0	0	71	41	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	46	0	0	53	69	0	0	0	0	0	0	0	0	0	37984
2008	3	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63.9	0	0	0	0	0	76	42	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	34.2	0	0	52	73	0	0	0	0	0	0	0	0	0	37984
2008	3	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		62.4	0	0	0	0	0	77	50	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	36	0	0	57	75	0	0	0	0	0	0	0	0	0	37984
2008	3	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.7	0	0	0	0	0	69	41	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	83.3	0	0	54	75	0	0	0	0	0	0	0	0	0	37984
2008	3	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		59	0	0	0	0	0	61	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	55.3	0	0	51	72	0	0	0	0	0	0	0	0	0	37984
2008	3	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		58.8	0	0	0	0	0	64	33	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	37.3	0	0	41	73	0	0	0	0	0	0	0	0	0	37984
2008	3	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		58.3	0	0	0	0	0	70	37	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	37.9	0	0	52	76	0	0	0	0	0	0	0	0	0	37984
2008	3	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		57.9	0	0	0	0	0	78	48	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	49.1	0	0	57	78	0	0	0	0	0	0	0	0	0	37984
2008	3	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		57.8	0	0	0	0	0	82	59	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	39.8	0	0	62	81	0	0	0	0	0	0	0	0	0	37984
2008	3	30	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		59	0.04	0	0	0	0	79	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	26.1	0	0	63	78	0	0	0	0	0	0	0	0	0	37984
2008	3	31	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		58.6	0	0	0	0	0	82	55	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	31.1	0	0	60	83	0	0	0	0	0	0	0	0	0	37984
2008	4	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		61.5	0	0	0	0	0	65	60	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	29.8	0	0	65	69	0	0	0	0	0	0	0	0	0	37984
2008	4	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		78.3	0.18	0	0	0	0	78	62	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	31.1	0	0	64	73	0	0	0	0	0	0	0	0	0	37984
2008	4	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.9	0	0	0	0	0	80	62	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	19.3	0	0	65	79	0	0	0	0	0	0	0	0	0	37984
2008	4	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		62	0	0	0	0	0	82	63	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	65.9	0	0	61	82	0	0	0	0	0	0	0	0	0	37984
2008	4	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		1090	2	0	0	0	0	83	62	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.8	0	0	70	84	0	0	0	0	0	0	0	0	0	37984
2008	4	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		1200	2.45	0	0	0	0	70	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	63	70	0	0	0	0	0	0	0	0	0	37984
2008	4	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		239	0	0	0	0	0	77	57	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	19.9	0	0	62	75	0	0	0	0	0	0	0	0	0	37984
2008	4	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		120	0	0	0	0	0	81	60	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	31.7	0	0	65	80	0	0	0	0	0	0	0	0	0	37984
2008	4	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		99.5	0	0	0	0	0	75	59	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	21.7	0	0	64	74	0	0	0	0	0	0	0	0	0	37984
2008	4	10	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		90.8	0.01	0	0	0	0	76	60	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	29.8	0	0	62	71	0	0	0	0	0	0	0	0	0	37984
2008	4	11	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		84.3	0	0	0	0	0	82	67	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	70.8	0	0	65	77	0	0	0	0	0	0	0	0	0	37984
2008	4	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		82.1	0	0	0	0	0	81	60	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	78.3	0	0	67	77	0	0	0	0	0	0	0	0	0	37984
2008	4	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		81.2	0.28	0	0	0	0	68	48	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	29.2	0	0	58	71	0	0	0	0	0	0	0	0	0	37984
2008	4	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		75.4	0	0	0	0	0	71	41	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	51	0	0	54	74	0	0	0	0	0	0	0	0	0	37984
2008	4	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		72.2	0	0	0	0	0	60	38	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	65.2	0	0	51	70	0	0	0	0	0	0	0	0	0	37984
2008	4	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		69.9	0	0	0	0	0	68	39	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	36	0	0	51	76	0	0	0	0	0	0	0	0	0	37984
2008	4	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		68.1	0	0	0	0	0	73	43	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	36	0	0	54	79	0	0	0	0	0	0	0	0	0	37984
2008	4	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67.3	0	0	0	0	0	74	45	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	31.7	0	0	56	74	0	0	0	0	0	0	0	0	0	37984
2008	4	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		87.6	0.52	0	0	0	0	78	50	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	80.8	0	0	58	75	0	0	0	0	0	0	0	0	0	37984
2008	4	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		86.3	0	0	0	0	0	76	53	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	32.9	0	0	61	77	0	0	0	0	0	0	0	0	0	37984
2008	4	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.581833333	72.4	0	0	0	0	0	80	55	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0	34.8	0	0	60	78	0	0	0	0	0	0	0	0	0	37984
2008	4	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67.9	0	0	0	0	0	83	54	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	29.2	0	0	62	85	0	0	0	0	0	0	0	0	0	37984
2008	4	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		66.1	0	0	0	0	0	87	55	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	26.7	0	0	65	88	0	0	0	0	0	0	0	0	0	37984
2008	4	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		64.6	0	0	0	0	0	87	59	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	26.1	0	0	68	89	0	0	0	0	0	0	0	0	0	37984
2008	4	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63.6	0	0	0	0	0	82	58	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	26.7	0	0	70	87	0	0	0	0	0	0	0	0	0	37984
2008	4	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63	0	0	0	0	0	84	60	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	36	0	0	69	90	0	0	0	0	0	0	0	0	0	37984
2008	4	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		62.6	0.02	0	0	0	0	85	63	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	31.7	0	0	72	90	0	0	0	0	0	0	0	0	0	37984
2008	4	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63	0.03	0	0	0	0	77	63	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	42.3	0	0	71	77	0	0	0	0	0	0	0	0	0	37984
2008	4	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		61.7	0	0	0	0	0	76	48	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	42.9	0	0	65	84	0	0	0	0	0	0	0	0	0	37984
2008	4	30	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.4	0	0	0	0	0	78	46	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	31.1	0	0	63	88	0	0	0	0	0	0	0	0	0	37984
2008	5	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60	0	0	0	0	0	80	48	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	26.7	0	0	65	89	0	0	0	0	0	0	0	0	0	37984
2008	5	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60	0	0	0	0	0	83	54	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	49.1	0	0	67	87	0	0	0	0	0	0	0	0	0	37984
2008	5	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.4785	87.1	0	0	0	0	0	82	62	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	57.8	0	0	72	84	0	0	0	0	0	0	0	0	0	37984
2008	5	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.585615385	134	1.25	0	0	0	0	76	58	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	24.2	0	0	68	76	0	0	0	0	0	0	0	0	0	37984
2008	5	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		77.9	0	0	0	0	0	81	56	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	29.2	0	0	65	84	0	0	0	0	0	0	0	0	0	37984
2008	5	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		67.6	0	0	0	0	0	79	53	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	29.2	0	0	64	80	0	0	0	0	0	0	0	0	0	37984
2008	5	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		64.1	0	0	0	0	0	85	56	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	24.2	0	0	65	85	0	0	0	0	0	0	0	0	0	37984
2008	5	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		62.5	0	0	0	0	0	85	59	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	34.8	0	0	66	87	0	0	0	0	0	0	0	0	0	37984
2008	5	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		62.3	0	0	0	0	0	83	71	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	75.2	0	0	72	86	0	0	0	0	0	0	0	0	0	37984
2008	5	10	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		61.4	0	0	0	0	0	86	72	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	55.9	0	0	74	93	0	0	0	0	0	0	0	0	0	37984
2008	5	11	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		60.7	0	0	0	0	0	86	75	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	69	0	0	77	88	0	0	0	0	0	0	0	0	0	37984
2008	5	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		59.4	0	0	0	0	0	90	53	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	54.1	0	0	73	97	0	0	0	0	0	0	0	0	0	37984
2008	5	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		58.4	0	0	0	0	0	81	54	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	31.1	0	0	72	94	0	0	0	0	0	0	0	0	0	37984
2008	5	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		58.1	0	0	0	0	0	84	59	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	23	0	0	72	92	0	0	0	0	0	0	0	0	0	37984
2008	5	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		61.5	0	0	0	0	0	85	62	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	44.1	0	0	73	92	0	0	0	0	0	0	0	0	0	37984
2008	5	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		398	4.69	0	0	0	0	79	68	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3	0	0	74	77	0	0	0	0	0	0	0	0	0	37984
2008	5	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		226	1.22	0	0	0	0	75	49	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	66	75	0	0	0	0	0	0	0	0	0	37984
2008	5	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		95	0	0	0	0	0	80	60	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	29.8	0	0	65	82	0	0	0	0	0	0	0	0	0	37984
2008	5	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		75.9	0	0	0	0	0	81	65	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	36	0	0	69	81	0	0	0	0	0	0	0	0	0	37984
2008	5	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		68.2	0	0	0	0	0	85	68	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	49.7	0	0	67	86	0	0	0	0	0	0	0	0	0	37984
2008	5	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		64.6	0	0	0	0	0	85	72	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	67.7	0	0	71	92	0	0	0	0	0	0	0	0	0	37984
2008	5	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		63.1	0	0	0	0	0	87	67	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	28	0	0	75	91	0	0	0	0	0	0	0	0	0	37984
2008	5	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		95.7	0	0	0	0	0	86	68	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	26.1	0	0	75	92	0	0	0	0	0	0	0	0	0	37984
2008	5	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		768	1.55	0	0	0	0	87	66	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	23	0	0	73	88	0	0	0	0	0	0	0	0	0	37984
2008	5	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		314	0	0	0	0	0	89	67	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0	18	0	0	72	90	0	0	0	0	0	0	0	0	0	37984
2008	5	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0		111	0.55	0	0	0	0	92	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	16.2	0	0	76	90	0	0	0	0	0	0	0	0	0	37984
