1																																																																																	
1																																																																																	
1																																																																																	
Year	Mnth	Day	STATION	NAME	LATITUDE	LONGITUDE	ELEVATION	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet	tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
2014	3	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						13000			0		0	0	52	67	38				140	130						19.9	27.1																																														27226
2014	3	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						14400			0.56		0	0	58	64	53				140	150						18.1	23.9			1																																											27226
2014	3	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.63						23200			1.29		0	0	65	70	60				190	200						33.1	45																																														27226
2014	3	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						55000			0.01		0	0	55	62	43				320	310						19.9	29.1			1																																											27226
2014	3	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						61200			0		0	0	48	61	43				190	190						16.1	19.9			1																																											27226
2014	3	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						49500			0		0	0	55	73	43				170	170						17	21.9			1																																											27226
2014	3	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						38800			0		0	0	62	75	49				10	10						13	17			1																																											27226
2014	3	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						30100			0		0	0	60	77	44				170	160						17	19.9			1																																											27226
2014	3	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						22700			0		0	0	64	79	53				210	180						16.1	19																																														27226
2014	3	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.84						22600			0.15		0	0	65	72	52				10	20						25.9	32																																														27226
2014	3	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						29200			0		0	0	56	67	50				60	60						17	23																																														27226
2014	3	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	13.42						23400			0		0	0	55	64	41				340	340						29.1	36										1																																				27226
2014	3	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						19100			0		0	0	47	57	31				60	50						16.1	19.9																																														27226
2014	3	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	15.21						18600			0.1		0	0	56	70	44				140	150						25.9	33.1																																														27226
2014	3	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.74						43300			2.81		0	0	62	65	57				20	30						29.1	36																																														27226
2014	3	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.74						87000			0.64		0	0	62	71	51				340	350						23.9	32																																														27226
2014	3	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49						90500			0		0	0	56	71	43				10	10						17	19.9																																														27226
2014	3	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						75300			0		0	0	58	74	41				130	130						15	19.9			1																																											27226
2014	4	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						54800			0		0	0	61	77	48				130	130						17	23																																														27226
2014	4	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.51						37100			0		0	0	67	80	58				180	170						18.1	25.1																																														27226
2014	4	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.53						27000			0		0	0	71	79	66				180	190						23.9	32			1																																											27226
2014	4	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						25700			0.38		0	0	70	78	64				340	340						23.9	33.1																																														27226
2014	4	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						36300			0.24		0	0	64	67	57				10	20						16.1	21.9			1																																											27226
2014	4	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.51						38500			0.3		0	0	59	72	54				170	150						21	27.1																																														27226
2014	4	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.08						84300			0.68		0	0	72	77	54				180	200						29.1	40.9																																														27226
2014	4	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						141000			0.12		0	0	57	64	47				280	260						15	23			1																																											27226
2014	4	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						164000			0		0	0	56	72	45				340	340						19.9	25.1																																														27226
2014	4	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						175000			0		0	0	60	74	44				180	220						17	25.9																																														27226
2014	4	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						173000			0		0	0	63	76	53				160	130						18.1	23			1																																											27226
2014	4	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16						151000			0		0	0	66	78	54				130	130						17	28																																														27226
2014	4	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.63						119000			0		0	0	68	81	59				140	140						21.9	29.1																																														27226
2014	4	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62						86200			3.12		0	0	68	78	62				350	190						23.9	32																																														27226
2014	4	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	15.21						98600			0.56		0	0	56	64	43				340	340						29.1	38			1																																											27226
2014	4	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						119000			0		0	0	50	67	37				60	60						16.1	23.9																																														27226
2014	4	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.5						118000			0.48		0	0	56	71	44				70	80						16.1	21			1																																											27226
2014	4	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	13.65						102000			0.37		0	0	60	62	56				20	30						23	28			1																																											27226
2014	4	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62						81100			0.01		0	0	63	79	52				340	340						21.9	30																																														27226
2014	4	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						56300			0		0	0	64	74	53				40	30						16.1	21.9																																														27226
2014	4	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						41200			0		0	0	63	75	50				130	140						17	25.1			1																																											27226
2014	4	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						31900			0		0	0	66	81	55				300	300						15	21.9			1																																											27226
2014	4	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						29900			0		0	0	70	83	56				210	210						13	15			1																																											27226
2014	4	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						24600			0		0	0	70	82	61				200	220						17	21																																														27226
2014	4	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						22200			0		0	0	73	86	67				210	200						14.1	17																																														27226
2014	4	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						19600			0		0	0	73	83	64				180	190						17	23.9																																														27226
2014	4	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	13.65						19500			0		0	0	74	83	70				170	170						25.1	32																																														27226
2014	4	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	16.78						32400			0		0	0	77	82	74				200	170						29.1	40																																														27226
2014	4	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						57000	105		11.23		0	0	69	78	60				360	350						40	57.9																																														27226
2014	4	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17						98500			0.59		0	0	70	80	61				350	360						19.9	25.9			1																																											27226
2014	5	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						115000			0		0	0	63	72	54				350	340						17	23																																														27226
2014	5	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						107000			0		0	0	65	75	57				340	350						13	16.1																																														27226
2014	5	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						88400			0		0	0	66	80	50				240	270						13	17																																														27226
2014	5	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37						60300			0		0	0	71	87	57				160	160						17	19.9																																														27226
2014	5	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						39100			0		0	0	73	86	62				200	190						16.1	21																																														27226
2014	5	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						28000			0		0	0	70	82	56				190	190						16.1	19																																														27226
2014	5	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.83						23000			0		0	0	72	82	62				170	180						18.1	27.1																																														27226
2014	5	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						18000			0		0	0	72	85	62				130	130						17	21.9																																														27226
2014	5	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.86						15600			2.31		0	0	75	79	66				20	30						19.9	27.1																																														27226
2014	5	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						14100			2.08		0	0	71	81	65				190	170						17	21.9																																														27226
2014	5	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.96						10100			0		0	0	76	85	70				150	140						21	27.1			1																																											27226
2014	5	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4						8160			0		0	0	78	85	71				160	150						17	25.1			1																																											27226
2014	5	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16						12500			0		0	0	76	86	68				160	130						16.1	21.9																																														27226
2014	5	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61						10400			0.37		0	0	72	78	58				220	220						28	40.9			1																																											27226
2014	5	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	12.08						15500			0		0	0	61	70	50				350	350						29.1	33.1																																														27226
2014	5	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38						18300			0		0	0	62	77	47				280	290						15	21																																														27226
2014	5	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49						14600			0		0	0	69	81	56				190	200						16.1	19.9																																														27226
2014	5	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						10700			0		0	0	69	83	55				160	180						15	17																																														27226
2014	5	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						12000			0		0	0	71	83	57				180	160						14.1	17			1																																											27226
2014	5	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						14100			0		0	0	71	83	58				150	140						16.1	21			1																																											27226
2014	5	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						13500			0		0	0	73	85	61				190	180						14.1	19.9			1																																											27226
2014	5	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						8980			0		0	0	73	88	58				210	360						12.1	19.9																																														27226
2014	5	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						7080			0		0	0	75	90	63				180	170						14.1	19.9			1																																											27226
2014	5	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						7640			0		0	0	76	87	67				180							13				1																																											27226
2014	5	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						7190			0		0	0	77	90	64				170	170						13	17																																														27226
2014	5	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						4270			0		0	0	76	87	63				160	130						14.1	17																																														27226
2014	5	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.95						5580			0		0	0	78	87	69				140	150						19.9	23.9			1																																											27226
2014	5	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.95						7760			3.07		0	0	76	80	67				170	150						31.1	40																																														27226
2014	5	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						8890			1.17		0	0	69	76	66				130	130						19.9	23.9																																														27226
2014	5	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.74						10900			0.69		0	0	72	81	69				150	150						23.9	31.1																																														27226
2014	5	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.28						9440			0.1		0	0	73	81	68				120	200						18.1	21.9																																														27226
2014	6	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72						11400			0		0	0	74	84	68				150	170						16.1	21.9																																														27226
2014	6	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4						7250			0.92		0	0	75	82	70				100	100						15	19			1																																											27226
2014	6	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						11200			0.13		0	0	73	81	67				150	160						15	18.1			1																																											27226
2014	6	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						6920			0		0	0	75	85	66				190	140						14.1	19																																														27226
2014	6	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37						4160			0		0	0	76	85	67				200	200						15	18.1			1																																											27226
2014	6	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						7230			0		0	0	78	89	68				200	200						15	19.9																																														27226
2014	6	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						7840			0.19		0	0	80	91	73				160	150						16.1	23																																														27226
2014	6	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						11800			0		0	0	80	90	74				200	190						16.1	21																																														27226
2014	6	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.95						16900			0		0	0	80	88	74				180	180						18.1	23																																														27226
2014	6	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.51						36900			1.06		0	0	78	86	67				200	210						21	28																																														27226
2014	6	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.05						58200			0.21		0	0	74	85	68				190	190						15	21.9																																														27226
2014	6	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						63700			0		0	0	78	87	67				210	320						12.1	14.1																																														27226
2014	6	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						58900			0		0	0	75	79	67				320	320						18.1	25.9																																														27226
2014	6	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						56400			0		0	0	75	88	64				180	180						15	19.9																																														27226
2014	6	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						42900			0		0	0	78	88	68				190	200						15	18.1			1																																											27226
2014	6	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37						27900			0.02		0	0	79	89	71				200	150						14.1	17																																														27226
2014	6	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						15700			0		0	0	78	91	68				120	110						17	25.1																																														27226
2014	6	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						14200			0		0	0	79	90	69				200	200						16.1	18.1																																														27226
2014	6	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.01						10300			1.59		0	0	78	91	69				130	130						28	36.9																																														27226
2014	6	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.68						9670			0.23		0	0	78	89	70				270							6.9																																															27226
2014	6	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						8330			0		0	0	79	91	69				210	210						12.1	14.1																																														27226
2014	6	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						8160			0.04		0	0	80	89	72				40	230						14.1	17			1																																											27226
2014	6	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						5590			0.56		0	0	75	83	70				330	340						16.1	21.9																																														27226
2014	6	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59						9470			0.04		0	0	78	90	69				280	290						23	36.9																																														27226
2014	6	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						7360			0.02		0	0	77	88	69				280	270						18.1	27.1																																														27226
2014	6	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						5940			0.08		0	0	76	86	70				360	10						15	19.9																																														27226
2014	6	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						14700			0.06		0	0	78	87	69				210	210						18.1	23.9					1																																									27226
2014	6	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						16600			0		0	0	79	90	71				160	180						16.1	21																																														27226
2014	6	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37						19100			0		0	0	82	90	74				200	200						15	19.9																																														27226
2014	6	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						12500			0		0	0	82	93	74				220	200						13	16.1																																														27226
2014	7	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						7980			0		0	0	83	93	74				330	310						10.1	15			1																																											27226
2014	7	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						7020			0		0	0	84	94	74				330	320						17	25.9					1																																									27226
2014	7	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						10000			0		0	0	80	90	70				340	340						14.1	16.1																																														27226
2014	7	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04						4640			0		0	0	78	88	69				330	340						14.1	17																																														27226
2014	7	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						5040			0		0	0	77	90	64				200	190						10.1	13																																														27226
2014	7	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						4650			0		0	0	78	91	69				210	210						13	17																																														27226
2014	7	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						3630			0		0	0	80	92	68				210	200						15	18.1			1																																											27226
2014	7	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						5370			0		0	0	81	92	69				210	210						16.1	21.9			1																																											27226
2014	7	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						4650			0.02		0	0	78	89	72				260	280						21	33.1																																														27226
2014	7	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						9860			0.17		0	0	77	90	71				340	340						29.1	36																																														27226
2014	7	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						5360			0.24		0	0	78	90	70				150	230						15	19.9																																														27226
2014	7	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47						5150			0		0	0	78	94	70				130	160						16.1	21																																														27226
2014	7	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						5310			0		0	0	81	89	74				310	190						15	21																																														27226
2014	7	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						3830			0.04		0	0	80	89	73				200	210						18.1	23																																														27226
2014	7	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						3630			0.14		0	0	79	88	72				290	280						14.1	21																																														27226
2014	7	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						6130			0.24		0	0	77	86	70				340	280						13	18.1			1																																											27226
2014	7	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						4390			0		0	0	76	88	64				200	340						10.1	15																																														27226
2014	7	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						3260			1.81		0	0	75	80	68				250	250						18.1	29.1																																														27226
2014	7	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82						11900			2.39		0	0	76	83	73				210	210						21.9	38																																														27226
2014	7	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25						24800			0.11		0	0	79	88	73				230	210						16.1	21.9																																														27226
2014	7	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						16900			0		0	0	78	89	72				280	280						10.1	15																																														27226
2014	7	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						13500			1.42		0	0	78	88	68				140	120						38	46.1																																														27226
2014	7	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						9780			0		0	0	76	85	70				180	180						14.1	17																																														27226
2014	7	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58						8290			1.05		0	0	77	87	70				250	260						21	31.1																																														27226
2014	7	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						7450			0.29		0	0	79	91	71				200	200						15	19.9																																														27226
2014	7	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						6650			0		0	0	80	92	74				200	210						15	19.9			1																																											27226
2014	7	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						4640			0		0	0	83	92	76				210	210						14.1	16.1			1																																											27226
2014	7	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93						4130			0		0	0	84	94	76				360	360						19.9	21.9																																														27226
2014	7	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71						3820			0		0	0	80	88	69				340	340						14.1	17																																														27226
2014	7	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37						2850			0		0	0	77	86	64				350	360						13	17																																														27226
2014	7	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36						3760			0		0	0	75	89	63				10	10						13	18.1																																														27226
2014	8	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.01						2770			0		0	0	76	85	69				310	310						8.1	12.1																																														27226
2014	8	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						3010			0		0	0	79	91	70				210	190						10.1	12.1			1																																											27226
2014	8	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						3010			0		0	0	79	88	73				60	30						12.1	16.1																																														27226
2014	8	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7						3610			0		0	0	79	91	71				100	110						15	17																																														27226
2014	8	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91						3180			0		0	0	80	91	70				140	140						16.1	18.1																																														27226
2014	8	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						4030			0		0	0	81	94	73				340	340						19.9	23																																														27226
2014	8	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						2680			0.44		0	0	80	93	73				200	170						19.9	23																																														27226
2014	8	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.26						2820			0		0	0	82	92	75				210	200						17	21.9																																														27226
2014	8	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92						3920			0.24		0	0	81	93	72				210	230						25.9	35.1																																														27226
2014	8	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						4530			0		0	0	77	90	70				340	300						14.1	21																																														27226
2014	8	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03						4310			0.24		0	0	80	92	71				350	340						23	27.1																																														27226
2014	8	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13						5690			0		0	0	78	91	71				200	230						14.1	17																																														27226
2014	8	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14						4700			0		0	0	80	91	73				190	190						13	15			1																																											27226
2014	8	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8						3850			0		0	0	79	88	69				10	360						10.1	14.1																																														27226
2014	8	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.24						2470			0		0	0	78	91	67				290	290						10.1	14.1																																														27226
