1												
1												
1												
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	prcp(mm/day)	GWD	SNOW	SNWD	tmax(C)_daymet	tmin(C)_daymet	TOBS
2003	9	16	32.26	86.218	68.6	0	9.07	0	0	0	0	0
2003	9	17	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	9	18	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	9	19	32.26	86.218	68.6	0	9.87	0	0	0	0	0
2003	9	20	32.26	86.218	68.6	0	10.16	0	0	0	0	0
2003	9	21	32.26	86.218	68.6	0	10.16	0	0	0	0	0
2003	9	22	32.26	86.218	68.6	0	9.66	0	83	72	74	0
2003	9	23	32.26	86.218	68.6	0.85	9.66	0	0	82	63	64
2003	9	24	32.26	86.218	68.6	0	9.22	0	0	83	62	65
2003	9	25	32.26	86.218	68.6	0.11	9.07	0	0	87	65	70
2003	9	26	32.26	86.218	68.6	0	9.07	0	0	85	68	70
2003	9	27	32.26	86.218	68.6	0	9.07	0	0	85	69	71
2003	9	28	32.26	86.218	68.6	0	9.07	0	0	87	66	67
2003	9	29	32.26	86.218	68.6	0	9.22	0	0	80	51	51
2003	9	30	32.26	86.218	68.6	0	9.07	0	0	73	49	50
2003	10	1	32.26	86.218	68.6	0	9.41	0	0	78	50	56
2003	10	2	32.26	86.218	68.6	0	9.49	0	0	81	52	52
2003	10	3	32.26	86.218	68.6	0	10.12	0	0	73	49	50
2003	10	4	32.26	86.218	68.6	0	9.66	0	0	79	49	60
2003	10	5	32.26	86.218	68.6	0	9.87	0	0	82	58	59
2003	10	6	32.26	86.218	68.6	0	9.66	0	0	84	59	61
2003	10	7	32.26	86.218	68.6	0	10.35	0	0	82	61	66
2003	10	8	32.26	86.218	68.6	0	10.74	0	0	83	65	68
2003	10	9	32.26	86.218	68.6	0	10.74	0	0	82	65	65
2003	10	10	32.26	86.218	68.6	0.39	10.69	0	0	78	65	69
2003	10	11	32.26	86.218	68.6	1.63	10.16	0	0	75	68	68
2003	10	12	32.26	86.218	68.6	0.02	10.08	0	0	73	68	68
2003	10	13	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	10	14	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	10	15	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	10	16	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	10	17	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	10	18	32.26	86.218	68.6	0	9.66	0	0	0	0	0
2003	10	19	32.26	86.218	68.6	0	9.66	0	0	75	51	51
2003	10	20	32.26	86.218	68.6	0	9.66	0	0	78	50	51
2003	10	21	32.26	86.218	68.6	0	9.66	0	0	83	50	54
2003	10	22	32.26	86.218	68.6	0	9.66	0	0	85	54	60
2003	10	23	32.26	86.218	68.6	0	10.16	0	0	87	55	56
2003	10	24	32.26	86.218	68.6	0	10.5	0	0	84	56	57
2003	10	25	32.26	86.218	68.6	0	10.16	0	0	85	59	59
2003	10	26	32.26	86.218	68.6	0.53	9.7	0	0	85	57	66
2003	10	27	32.26	86.218	68.6	0.34	9.95	0	0	77	60	60
2003	10	28	32.26	86.218	68.6	0.04	9.17	0	0	63	54	55
2003	10	29	32.26	86.218	68.6	0.02	9.32	0	0	66	48	53
2003	10	30	32.26	86.218	68.6	0	9.07	0	0	78	52	58
2003	10	31	32.26	86.218	68.6	0	9.22	0	0	80	58	61
2003	11	1	32.26	86.218	68.6	0	9.27	0	0	80	59	62
2003	11	2	32.26	86.218	68.6	0	8.76	0	0	82	58	61
2003	11	3	32.26	86.218	68.6	0	8.73	0	0	83	53	59
2003	11	4	32.26	86.218	68.6	0	7.79	0	0	83	59	70
2003	11	5	32.26	86.218	68.6	0	7.37	0	0	0	0	0
2003	11	6	32.26	86.218	68.6	0	7.05	0	0	0	0	0
2003	11	7	32.26	86.218	68.6	0	6.66	0	0	0	0	0
2003	11	8	32.26	86.218	68.6	0	6.66	0	0	0	0	0
2003	11	9	32.26	86.218	68.6	0	6.66	0	0	0	0	0
2003	11	10	32.26	86.218	68.6	0	7	0	66	54	56	0
2003	11	11	32.26	86.218	68.6	0	6.66	0	73	55	57	0
2003	11	12	32.26	86.218	68.6	0	6.9	0	79	57	60	0
2003	11	13	32.26	86.218	68.6	0	7.45	0	0	81	60	63
2003	11	14	32.26	86.218	68.6	0	7	0	0	68	36	39
2003	11	15	32.26	86.218	68.6	0	7.32	0	0	65	39	46
2003	11	16	32.26	86.218	68.6	0	6.71	0	0	78	46	60
2003	11	17	32.26	86.218	68.6	0	6.66	0	0	80	59	66
2003	11	18	32.26	86.218	68.6	0.18	6.46	0	0	80	66	73
2003	11	19	32.26	86.218	68.6	0.87	6.28	0	0	81	55	56
2003	11	20	32.26	86.218	68.6	0	6.07	0	0	65	42	44
2003	11	21	32.26	86.218	68.6	0	5.86	0	0	74	42	44
2003	11	22	32.26	86.218	68.6	0	6.63	0	0	74	44	48
2003	11	23	32.26	86.218	68.6	0	6.39	0	0	76	48	56
2003	11	24	32.26	86.218	68.6	1.17	5.88	0	0	79	48	48
2003	11	25	32.26	86.218	68.6	0.02	5.49	0	0	69	30	31
2003	11	26	32.26	86.218	68.6	0	5.49	0	0	58	31	39
2003	11	27	32.26	86.218	68.6	0.01	5.49	0	0	70	39	70
2003	11	28	32.26	86.218	68.6	1.29	5.49	0	0	80	49	49
2003	11	29	32.26	86.218	68.6	0	5.49	0	0	57	30	31
2003	11	30	32.26	86.218	68.6	0	5.49	0	0	55	29	30
2003	12	1	32.26	86.218	68.6	0	5.49	0	0	62	30	40
2003	12	2	32.26	86.218	68.6	0	6	0	0	67	40	41
2003	12	3	32.26	86.218	68.6	0	6.2	0	0	66	41	48
2003	12	4	32.26	86.218	68.6	2.03	5.49	0	0	64	48	56
2003	12	5	32.26	86.218	68.6	0	5.49	0	0	71	48	48
2003	12	6	32.26	86.218	68.6	0	5.49	0	0	71	34	38
2003	12	7	32.26	86.218	68.6	0	5.49	0	0	47	30	30
2003	12	8	32.26	86.218	68.6	0	5.49	0	0	53	30	33
2003	12	9	32.26	86.218	68.6	0	5.24	0	0	61	33	53
2003	12	10	32.26	86.218	68.6	1.29	4.99	0	0	68	52	52
2003	12	11	32.26	86.218	68.6	0	4.99	0	0	53	35	35
2003	12	12	32.26	86.218	68.6	0	4.99	0	0	54	35	36
2003	12	13	32.26	86.218	68.6	0	4.99	0	0	59	36	50
2003	12	14	32.26	86.218	68.6	1.01	4.99	0	0	56	45	45
2003	12	15	32.26	86.218	68.6	0	4.99	0	0	46	27	28
2003	12	16	32.26	86.218	68.6	0	5.16	0	0	59	28	50
2003	12	17	32.26	86.218	68.6	0.04	5.07	0	0	73	38	38
2003	12	18	32.26	86.218	68.6	0	5.32	0	0	52	32	39
2003	12	19	32.26	86.218	68.6	0	6.07	0	0	63	35	36
2003	12	20	32.26	86.218	68.6	0	6.24	0	0	57	29	31
2003	12	21	32.26	86.218	68.6	0	6.24	0	0	56	30	31
2003	12	22	32.26	86.218	68.6	0	6.91	0	0	61	31	43
2003	12	23	32.26	86.218	68.6	0	7.62	0	0	0	0	0
2003	12	24	32.26	86.218	68.6	0	7.32	0	0	0	0	0
2003	12	25	32.26	86.218	68.6	0	7.32	0	0	0	0	0
2003	12	26	32.26	86.218	68.6	0	7.32	0	0	0	0	0
2003	12	27	32.26	86.218	68.6	0	7.11	0	0	0	0	0
2003	12	28	32.26	86.218	68.6	0	6.82	0	0	0	0	0
2003	12	29	32.26	86.218	68.6	0	6.86	0	0	0	0	0
2003	12	30	32.26	86.218	68.6	0	7.24	0	0	0	0	0
2003	12	31	32.26	86.218	68.6	0	7.24	0	34	0	0	0
2004	1	1	32.26	86.218	68.6	0	7.15	0	67	33	41	0
2004	1	2	32.26	86.218	68.6	0	7.32	0	72	41	58	0
2004	1	3	32.26	86.218	68.6	0	7.32	0	72	58	66	0
2004	1	4	32.26	86.218	68.6	0	7.32	0	75	66	69	0
2004	1	5	32.26	86.218	68.6	0	7.32	0	77	69	69	0
2004	1	6	32.26	86.218	68.6	0.1	7.32	0	72	37	37	0
2004	1	7	32.26	86.218	68.6	0.02	7.32	0	52	27	28	0
2004	1	8	32.26	86.218	68.6	0	7.32	0	0	50	27	38
2004	1	9	32.26	86.218	68.6	0.41	7.32	0	0	57	38	52
2004	1	10	32.26	86.218	68.6	0.13	7.32	0	0	52	37	37
2004	1	11	32.26	86.218	68.6	0	7.32	0	0	43	25	26
2004	1	12	32.26	86.218	68.6	0	7.32	0	0	55	26	29
2004	1	13	32.26	86.218	68.6	0	7.89	0	0	62	29	42
2004	1	14	32.26	86.218	68.6	0	8.42	0	0	66	40	41
2004	1	15	32.26	86.218	68.6	0	8.08	0	0	67	41	50
2004	1	16	32.26	86.218	68.6	0	7.71	0	0	62	36	36
2004	1	17	32.26	86.218	68.6	0	7.47	0	0	64	36	53
2004	1	18	32.26	86.218	68.6	5.05	7.32	0	0	66	53	57
2004	1	19	32.26	86.218	68.6	0.02	7.32	0	0	67	45	45
2004	1	20	32.26	86.218	68.6	0.02	7.32	0	0	46	26	26
2004	1	21	32.26	86.218	68.6	0	7.32	0	0	52	26	32
2004	1	22	32.26	86.218	68.6	0	7.32	0	0	58	31	32
2004	1	23	32.26	86.218	68.6	0	7.32	0	0	59	32	36
2004	1	24	32.26	86.218	68.6	0	7.32	0	0	0	0	0
2004	1	25	32.26	86.218	68.6	0	7.32	0	0	0	0	0
2004	1	26	32.26	86.218	68.6	0	7.32	0	73	61	0	0
2004	1	27	32.26	86.218	68.6	0.56	7.32	0	0	61	44	44
2004	1	28	32.26	86.218	68.6	0	7.32	0	0	50	26	27
2004	1	29	32.26	86.218	68.6	0	8.09	0	0	52	27	31
2004	1	30	32.26	86.218	68.6	0.15	8.64	0	0	60	31	50
2004	1	31	32.26	86.218	68.6	0.07	8.42	0	0	57	39	40
2004	2	1	32.26	86.218	68.6	0.02	8.29	0	0	52	40	50
2004	2	2	32.26	86.218	68.6	0	7.94	0	0	0	0	0
2004	2	3	32.26	86.218	68.6	0	7.82	0	0	0	0	0
2004	2	4	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	2	5	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	2	6	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	2	7	32.26	86.218	68.6	0.74	7.66	0	0	71	35	37
2004	2	8	32.26	86.218	68.6	0	7.66	0	0	54	27	27
2004	2	9	32.26	86.218	68.6	0	7.66	0	0	49	27	41
2004	2	10	32.26	86.218	68.6	0	7.66	0	0	63	41	51
2004	2	11	32.26	86.218	68.6	0.47	7.66	0	0	55	50	52
2004	2	12	32.26	86.218	68.6	1.52	7.66	0	0	68	50	51
2004	2	13	32.26	86.218	68.6	0.02	7.66	0	0	51	44	44
2004	2	14	32.26	86.218	68.6	0.43	7.49	0	0	57	44	49
2004	2	15	32.26	86.218	68.6	0.2	7.66	0	0	54	41	41
2004	2	16	32.26	86.218	68.6	0.01	7.66	0	0	44	40	40
2004	2	17	32.26	86.218	68.6	0	7.66	0	0	47	34	39
2004	2	18	32.26	86.218	68.6	0	7.66	0	0	54	32	37
2004	2	19	32.26	86.218	68.6	0	7.66	0	0	60	31	33
2004	2	20	32.26	86.218	68.6	0	7.66	0	0	64	33	55
2004	2	21	32.26	86.218	68.6	0	7.66	0	0	73	55	55
2004	2	22	32.26	86.218	68.6	0	7.66	0	0	69	38	39
2004	2	23	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	2	24	32.26	86.218	68.6	1.78	7.66	0	0	71	39	54
2004	2	25	32.26	86.218	68.6	0.87	7.66	0	0	59	54	57
2004	2	26	32.26	86.218	68.6	1.07	7.66	0	0	61	44	44
2004	2	27	32.26	86.218	68.6	0.02	7.66	0	0	47	41	41
2004	2	28	32.26	86.218	68.6	0	7.66	0	0	57	34	36
2004	2	29	32.26	86.218	68.6	0	7.66	0	0	62	36	47
2004	3	1	32.26	86.218	68.6	0	7.66	0	0	64	47	63
2004	3	2	32.26	86.218	68.6	0	7.66	0	0	72	63	64
2004	3	3	32.26	86.218	68.6	0	7.49	0	0	77	62	62
2004	3	4	32.26	86.218	68.6	0	7.16	0	0	78	62	66
2004	3	5	32.26	86.218	68.6	0	7.16	0	0	76	66	70
2004	3	6	32.26	86.218	68.6	0.2	7.24	0	0	79	58	59
2004	3	7	32.26	86.218	68.6	0	7.58	0	0	0	0	0
2004	3	8	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	3	9	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	3	10	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	3	11	32.26	86.218	68.6	0	7.66	0	0	0	0	0
2004	3	12	32.26	86.218	68.6	0	8.71	0	0	0	0	0
2004	3	13	32.26	86.218	68.6	0	8.67	0	0	0	0	0
2004	3	14	32.26	86.218	68.6	0	8.42	0	0	0	0	0
2004	3	15	32.26	86.218	68.6	0	8.24	0	60	0	0	0
2004	3	16	32.26	86.218	68.6	0.47	8.1	0	0	72	60	63
2004	3	17	32.26	86.218	68.6	0	8.24	0	0	76	45	50
2004	3	18	32.26	86.218	68.6	0	9.02	0	0	76	45	57
2004	3	19	32.26	86.218	68.6	0	8.82	0	0	77	53	63
2004	3	20	32.26	86.218	68.6	0	9.74	0	0	80	63	63
2004	3	21	32.26	86.218	68.6	0	9.41	0	0	83	63	63
2004	3	22	32.26	86.218	68.6	0	10.06	0	0	77	40	46
2004	3	23	32.26	86.218	68.6	0	10.05	0	0	63	38	44
2004	3	24	32.26	86.218	68.6	0	9.99	0	0	63	41	58
2004	3	25	32.26	86.218	68.6	0	10.81	0	0	70	58	60
2004	3	26	32.26	86.218	68.6	0	10.37	0	0	75	51	57
2004	3	27	32.26	86.218	68.6	0	11.01	0	0	76	56	62
2004	3	28	32.26	86.218	68.6	0	10.91	0	0	78	62	55
2004	3	29	32.26	86.218	68.6	0	10.37	0	0	80	54	62
2004	3	30	32.26	86.218	68.6	0.03	11.01	0	0	81	55	58
2004	3	31	32.26	86.218	68.6	0	11.67	0	0	79	45	54
2004	4	1	32.26	86.218	68.6	0	12.07	0	0	73	34	45
2004	4	2	32.26	86.218	68.6	0	12.37	0	0	69	44	50
2004	4	3	32.26	86.218	68.6	0	12.55	0	0	73	39	51
2004	4	4	32.26	86.218	68.6	0	11.93	0	0	74	41	43
2004	4	5	32.26	86.218	68.6	0	12.56	0	0	79	40	49
2004	4	6	32.26	86.218	68.6	0	12.83	0	0	0	0	0
2004	4	7	32.26	86.218	68.6	0	13.09	0	0	0	0	0
2004	4	8	32.26	86.218	68.6	0	12.17	0	0	0	0	0
2004	4	9	32.26	86.218	68.6	0	12.32	0	0	0	0	0
2004	4	10	32.26	86.218	68.6	0	12.9	0	0	54	0	0
2004	4	11	32.26	86.218	68.6	0	12.22	0	0	84	54	62
2004	4	12	32.26	86.218	68.6	0.31	11.36	0	0	72	57	59
2004	4	13	32.26	86.218	68.6	0	10.91	0	0	80	50	50
2004	4	14	32.26	86.218	68.6	0	10.91	0	0	55	40	44
2004	4	15	32.26	86.218	68.6	0	10.91	0	0	71	41	44
2004	4	16	32.26	86.218	68.6	0	11.78	0	0	76	43	47
2004	4	17	32.26	86.218	68.6	0	12.37	0	0	79	46	49
2004	4	18	32.26	86.218	68.6	0	11.73	0	0	80	48	48
2004	4	19	32.26	86.218	68.6	0	12.37	0	0	80	48	51
2004	4	20	32.26	86.218	68.6	0	12.65	0	0	81	51	57
2004	4	21	32.26	86.218	68.6	0	11.88	0	0	79	57	62
2004	4	22	32.26	86.218	68.6	0	13.08	0	0	80	60	67
2004	4	23	32.26	86.218	68.6	0	13.49	0	0	0	0	0
2004	4	24	32.26	86.218	68.6	0	13.55	0	0	0	0	0
2004	4	25	32.26	86.218	68.6	0	12.66	0	0	0	0	0
2004	4	26	32.26	86.218	68.6	0.81	13.13	0	0	85	61	66
2004	4	27	32.26	86.218	68.6	0.07	12.41	0	0	78	53	54
2004	4	28	32.26	86.218	68.6	0	13.29	0	0	79	48	53
2004	4	29	32.26	86.218	68.6	0	13.33	0	0	78	53	60
2004	4	30	32.26	86.218	68.6	0.37	12.32	0	0	78	53	66
2004	5	1	32.26	86.218	68.6	0.64	11.71	0	0	83	62	62
2004	5	2	32.26	86.218	68.6	1	10.91	0	0	83	62	65
2004	5	3	32.26	86.218	68.6	0.01	10.91	0	0	75	49	52
2004	5	4	32.26	86.218	68.6	0	11.37	0	0	74	45	47
2004	5	5	32.26	86.218	68.6	0	11.76	0	0	76	47	53
2004	5	6	32.26	86.218	68.6	0	12.46	0	0	84	53	58
2004	5	7	32.26	86.218	68.6	0	11.68	0	0	88	57	59
2004	5	8	32.26	86.218	68.6	0	12.32	0	0	88	59	61
2004	5	9	32.26	86.218	68.6	0	11.68	0	0	90	61	66
2004	5	10	32.26	86.218	68.6	0	12.41	0	0	86	62	64
2004	5	11	32.26	86.218	68.6	0	12.9	0	0	84	64	66
2004	5	12	32.26	86.218	68.6	0	13.09	0	0	83	66	71
2004	5	13	32.26	86.218	68.6	0.23	13.23	0	0	83	68	69
2004	5	14	32.26	86.218	68.6	0	13.49	0	0	83	68	69
2004	5	15	32.26	86.218	68.6	0	13.6	0	0	83	64	68
2004	5	16	32.26	86.218	68.6	0	12.7	0	0	83	68	69
2004	5	17	32.26	86.218	68.6	0	13.31	0	0	87	68	0
2004	5	18	32.26	86.218	68.6	0	12.66	0	0	85	66	0
2004	5	19	32.26	86.218	68.6	0.05	13.92	0	0	88	68	0
2004	5	20	32.26	86.218	68.6	0	13.66	0	0	85	62	0
2004	5	21	32.26	86.218	68.6	0	13.76	0	0	87	64	0
2004	5	22	32.26	86.218	68.6	0	13.05	0	0	90	65	0
2004	5	23	32.26	86.218	68.6	0	13.7	0	0	90	63	0
2004	5	24	32.26	86.218	68.6	0	14.21	0	0	88	65	0
2004	5	25	32.26	86.218	68.6	0	14.68	0	0	90	64	0
2004	5	26	32.26	86.218	68.6	0	15.1	0	0	90	64	0
2004	5	27	32.26	86.218	68.6	0	15.26	0	0	88	65	0
2004	5	28	32.26	86.218	68.6	0	14.48	0	0	88	67	0
2004	5	29	32.26	86.218	68.6	0	15.12	0	0	89	65	0
2004	5	30	32.26	86.218	68.6	0	14.39	0	0	90	67	0
2004	5	31	32.26	86.218	68.6	0.08	15.91	0	0	89	78	0
2004	6	1	32.26	86.218	68.6	1.07	16.77	0	0	89	70	0
2004	6	2	32.26	86.218	68.6	0.25	15.65	0	0	79	67	0
2004	6	3	32.26	86.218	68.6	1.1	14.72	0	0	84	68	0
2004	6	4	32.26	86.218	68.6	0.04	14.24	0	0	83	69	0
2004	6	5	32.26	86.218	68.6	0.15	14.1	0	0	87	68	69
2004	6	6	32.26	86.218	68.6	0	13.52	0	0	80	69	69
2004	6	7	32.26	86.218	68.6	0.13	13.16	0	0	83	67	70
2004	6	8	32.26	86.218	68.6	0	13.16	0	0	89	69	72
2004	6	9	32.26	86.218	68.6	0	14.11	0	0	89	67	70
2004	6	10	32.26	86.218	68.6	0	13.41	0	0	89	70	76
2004	6	11	32.26	86.218	68.6	0	13.16	0	0	89	71	71
2004	6	12	32.26	86.218	68.6	0	14.21	0	0	90	71	77
2004	6	13	32.26	86.218	68.6	0.07	13.93	0	0	90	72	74
2004	6	14	32.26	86.218	68.6	0.42	14.34	0	0	90	72	73
2004	6	15	32.26	86.218	68.6	1.82	14.03	0	0	79	73	74
2004	6	16	32.26	86.218	68.6	0.23	13.29	0	0	86	74	78
2004	6	17	32.26	86.218	68.6	0	13.16	0	0	91	74	75
2004	6	18	32.26	86.218	68.6	0.6	13.16	0	0	91	72	74
2004	6	19	32.26	86.218	68.6	0	14.04	0	0	92	72	74
2004	6	20	32.26	86.218	68.6	0	14.34	0	0	92	72	76
2004	6	21	32.26	86.218	68.6	0.53	14.92	0	0	92	71	73
2004	6	22	32.26	86.218	68.6	0.04	15.16	0	0	91	71	75
2004	6	23	32.26	86.218	68.6	0.23	14.43	0	0	86	70	75
2004	6	24	32.26	86.218	68.6	0.02	14.13	0	0	89	73	75
2004	6	25	32.26	86.218	68.6	1.81	13.61	0	0	86	72	74
2004	6	26	32.26	86.218	68.6	0.36	13.16	0	73	76	0	0
2004	6	27	32.26	86.218	68.6	0.05	13.16	0	0	88	68	71
2004	6	28	32.26	86.218	68.6	0	13.16	0	0	88	68	71
2004	6	29	32.26	86.218	68.6	0.62	13.58	0	0	90	71	74
2004	6	30	32.26	86.218	68.6	0.22	13.29	0	0	84	70	72
2004	7	1	32.26	86.218	68.6	0	13.16	0	0	88	72	73
2004	7	2	32.26	86.218	68.6	0.28	12.62	0	0	88	73	74
2004	7	3	32.26	86.218	68.6	0.2	12.62	0	0	88	71	71
2004	7	4	32.26	86.218	68.6	0.67	13.71	0	0	88	71	73
2004	7	5	32.26	86.218	68.6	0	13.2	0	0	92	73	75
2004	7	6	32.26	86.218	68.6	0.01	13.16	0	0	91	72	74
2004	7	7	32.26	86.218	68.6	0.01	14.21	0	0	92	72	74
2004	7	8	32.26	86.218	68.6	0	14.68	0	0	91	70	72
2004	7	9	32.26	86.218	68.6	0.9	15.16	0	0	86	71	72
2004	7	10	32.26	86.218	68.6	0.03	14.48	0	0	90	72	74
2004	7	11	32.26	86.218	68.6	1.73	15.12	0	0	91	73	74
2004	7	12	32.26	86.218	68.6	0.03	14.39	0	0	91	74	77
2004	7	13	32.26	86.218	68.6	0	15.12	0	0	93	75	76
2004	7	14	32.26	86.218	68.6	0.01	14.29	0	0	93	73	73
2004	7	15	32.26	86.218	68.6	0	13.32	0	0	91	73	70
2004	7	16	32.26	86.218	68.6	0.01	12.67	0	0	92	70	76
2004	7	17	32.26	86.218	68.6	0	12.57	0	0	90	71	73
2004	7	18	32.26	86.218	68.6	1.04	12.57	0	0	80	73	77
2004	7	19	32.26	86.218	68.6	0.01	12.57	0	0	89	70	71
2004	7	20	32.26	86.218	68.6	0	12.43	0	0	89	68	70
2004	7	21	32.26	86.218	68.6	0	12.57	0	0	89	69	71
2004	7	22	32.26	86.218	68.6	0	13.15	0	0	90	71	72
2004	7	23	32.26	86.218	68.6	0	14.12	0	0	91	72	75
2004	7	24	32.26	86.218	68.6	0	13.61	0	0	92	74	76
2004	7	25	32.26	86.218	68.6	0	14.23	0	0	95	76	77
2004	7	26	32.26	86.218	68.6	0	14.53	0	0	93	74	75
2004	7	27	32.26	86.218	68.6	0.02	14.17	0	0	86	74	74
2004	7	28	32.26	86.218	68.6	0	13.73	0	0	89	71	72
2004	7	29	32.26	86.218	68.6	0	14.23	0	0	91	71	72
2004	7	30	32.26	86.218	68.6	0.05	14.53	0	0	92	72	76
2004	7	31	32.26	86.218	68.6	0.95	14.2	0	0	87	74	75
2004	8	1	32.26	86.218	68.6	0.02	14.07	0	0	92	74	75
2004	8	2	32.26	86.218	68.6	0.11	13.52	0	0	93	75	79
2004	8	3	32.26	86.218	68.6	0	12.83	0	89	71	0	0
2004	8	4	32.26	86.218	68.6	0	12.74	0	91	71	0	0
2004	8	5	32.26	86.218	68.6	0	12.74	0	91	73	0	0
2004	8	6	32.26	86.218	68.6	0	13.71	0	92	74	0	0
2004	8	7	32.26	86.218	68.6	0	13.97	0	88	69	0	0
2004	8	8	32.26	86.218	68.6	0	13.82	0	89	69	0	0
2004	8	9	32.26	86.218	68.6	0	14.16	0	89	72	0	0
2004	8	10	32.26	86.218	68.6	0	13.77	0	88	74	0	0
2004	8	11	32.26	86.218	68.6	1.59	13.45	0	0	83	73	73
2004	8	12	32.26	86.218	68.6	2.01	12.74	0	0	85	72	73
2004	8	13	32.26	86.218	68.6	0	12.74	0	0	87	63	63
2004	8	14	32.26	86.218	68.6	0	12.74	0	0	80	59	59
2004	8	15	32.26	86.218	68.6	0	12.35	0	0	81	59	61
2004	8	16	32.26	86.218	68.6	0	12.21	0	0	85	61	64
2004	8	17	32.26	86.218	68.6	0	13.26	0	0	88	64	66
2004	8	18	32.26	86.218	68.6	0	12.74	0	0	88	64	65
2004	8	19	32.26	86.218	68.6	0	13.68	0	0	89	65	65
2004	8	20	32.26	86.218	68.6	0	13.92	0	0	90	67	67
2004	8	21	32.26	86.218	68.6	0.58	14.07	0	0	89	67	74
2004	8	22	32.26	86.218	68.6	0.63	14.46	0	0	88	71	71
2004	8	23	32.26	86.218	68.6	0.01	14.65	0	0	90	69	71
2004	8	24	32.26	86.218	68.6	0.95	13.87	0	0	88	71	72
2004	8	25	32.26	86.218	68.6	0	14.16	0	0	91	71	74
2004	8	26	32.26	86.218	68.6	0	14.41	0	0	92	72	73
2004	8	27	32.26	86.218	68.6	0	13.77	0	0	91	72	74
2004	8	28	32.26	86.218	68.6	0	13.97	0	0	91	73	73
2004	8	29	32.26	86.218	68.6	0	14.26	0	0	91	71	72
2004	8	30	32.26	86.218	68.6	0.07	13.74	0	0	89	72	74
2004	8	31	32.26	86.218	68.6	0.03	12.98	0	0	85	71	72
2004	9	1	32.26	86.218	68.6	0.06	12.69	0	0	82	69	69
2004	9	2	32.26	86.218	68.6	1.04	12.16	0	0	89	69	72
2004	9	3	32.26	86.218	68.6	0	11.96	0	0	89	71	72
2004	9	4	32.26	86.218	68.6	0	11.62	0	0	89	71	71
2004	9	5	32.26	86.218	68.6	0	12.64	0	0	88	71	71
2004	9	6	32.26	86.218	68.6	0	12.26	0	0	91	71	73
2004	9	7	32.26	86.218	68.6	0	13.18	0	0	84	73	73
2004	9	8	32.26	86.218	68.6	0	13.74	0	0	89	70	70
2004	9	9	32.26	86.218	68.6	0	13.81	0	0	89	69	69
2004	9	10	32.26	86.218	68.6	0	13.3	0	0	91	70	70
2004	9	11	32.26	86.218	68.6	0	13.79	0	0	92	70	71
2004	9	12	32.26	86.218	68.6	1.33	13.97	0	0	87	71	73
2004	9	13	32.26	86.218	68.6	0.81	14.12	0	0	86	73	73
2004	9	14	32.26	86.218	68.6	0	13.61	0	0	85	72	72
2004	9	15	32.26	86.218	68.6	0	12.59	0	84	72	0	0
2004	9	16	32.26	86.218	68.6	9.35	10.51	0	0	85	75	0
2004	9	17	32.26	86.218	68.6	0	10.94	0	0	87	70	0
2004	9	18	32.26	86.218	68.6	0	10.99	0	0	92	67	0
2004	9	19	32.26	86.218	68.6	0	10.99	0	0	89	59	60
2004	9	20	32.26	86.218	68.6	0	10.99	0	0	87	60	62
2004	9	21	32.26	86.218	68.6	0	11.07	0	0	82	62	65
2004	9	22	32.26	86.218	68.6	0	11.34	0	0	85	65	69
2004	9	23	32.26	86.218	68.6	0	10.99	0	0	85	69	71
2004	9	24	32.26	86.218	68.6	0	10.65	0	0	84	65	65
2004	9	25	32.26	86.218	68.6	0	10.04	0	0	88	64	65
2004	9	26	32.26	86.218	68.6	0	9.47	0	0	87	64	66
2004	9	27	32.26	86.218	68.6	0	9.24	0	0	88	66	68
2004	9	28	32.26	86.218	68.6	0	9.17	0	0	88	65	65
2004	9	29	32.26	86.218	68.6	0	10.03	0	0	89	64	65
2004	9	30	32.26	86.218	68.6	0	10.65	0	0	85	62	62
2004	10	1	32.26	86.218	68.6	0	10.99	0	0	86	61	61
2004	10	2	32.26	86.218	68.6	0	11.48	0	0	87	61	61
2004	10	3	32.26	86.218	68.6	0	10.99	0	0	88	61	65
2004	10	4	32.26	86.218	68.6	0	10.46	0	0	89	65	68
2004	10	5	32.26	86.218	68.6	0	11.16	0	0	89	68	70
2004	10	6	32.26	86.218	68.6	0	12.06	0	0	86	64	65
2004	10	7	32.26	86.218	68.6	0	12.4	0	0	87	65	67
2004	10	8	32.26	86.218	68.6	0	12.64	0	0	74	67	67
2004	10	9	32.26	86.218	68.6	0.04	11.65	0	0	76	67	68
2004	10	10	32.26	86.218	68.6	0.68	10.99	0	0	76	68	68
