1																				
1																				
1																				
Year	Mnth	Day	DAEV	DAPR	DAWM	EVAP	MDEV	MDPR	MDWM	MNPN	MXPN	prcp(mm/day)	SN32	SNOW	SNWD	SX32	tmax(C)_daymet	tmin(C)_daymet	TOBS	WDMV
2006	4	7	0	0	0	0.21	0	0	0	0	0	0	69	0	0	84	82	55	69	44.7
2006	4	8	0	0	0	0.15	0	0	0	0	0	0	71	0	0	83	81	69	71	88.2
2006	4	9	0	0	0	0.31	0	0	0	0	0	0.1	66	0	0	86	83	37	52	78.3
2006	4	10	0	0	0	0.24	0	0	0	0	0	0	65	0	0	86	75	50	51	44.7
2006	4	11	0	0	0	0.2	0	0	0	0	0	0	65	0	0	86	77	50	52	34.8
2006	4	12	0	0	0	0.22	0	0	0	0	0	0	65	0	0	82	79	52	55	28
2006	4	13	0	0	0	0.16	0	0	0	0	0	0	67	0	0	84	79	53	55	26.7
2006	4	14	0	0	0	0.29	0	0	0	0	0	0	66	0	0	90	83	55	58	24.9
2006	4	15	0	0	0	0.22	0	0	0	0	0	0	70	0	0	90	84	57	62	47.2
2006	4	16	0	0	0	0.23	0	0	0	0	0	0	73	0	0	92	82	57	71	65.9
2006	4	17	0	0	0	0.33	0	0	0	0	0	0	74	0	0	89	82	59	72	78.3
2006	4	18	0	0	0	0.16	0	0	0	0	0	0	77	0	0	92	86	71	72	60.3
2006	4	19	0	0	0	0.24	0	0	0	0	0	0	77	0	0	95	88	69	72	32.9
2006	4	20	0	0	0	0.2	0	0	0	0	0	0	77	0	0	94	87	66	68	26.7
2006	4	21	0	0	0	0.23	0	0	0	0	0	0	76	0	0	94	88	63	66	21.7
2006	4	22	0	0	0	0	0	0	0	0	0	3.07	74	0	0	92	86	66	68	36
2006	4	23	0	0	0	0.2	0	0	0	0	0	0	68	0	0	83	82	56	58	19.9
2006	4	24	0	0	0	0.26	0	0	0	0	0	0	69	0	0	84	85	58	64	8.1
2006	4	25	0	0	0	0.23	0	0	0	0	0	0	69	0	0	84	84	64	73	16.2
2006	4	26	0	0	0	0.16	0	0	0	0	0	0.52	71	0	0	81	85	65	68	24.2
2006	4	27	0	0	0	0	0	0	0	0	0	2.38	66	0	0	78	77	56	56	52.2
2006	4	28	0	0	0	0.25	0	0	0	0	0	0	63	0	0	78	77	54	57	37.3
2006	4	29	0	0	0	0.22	0	0	0	0	0	0	63	0	0	80	80	57	70	21.1
2006	4	30	0	0	0	0.15	0	0	0	0	0	0.02	68	0	0	74	77	70	70	59
2006	5	1	0	0	0	0.1	0	0	0	0	0	0.09	68	0	0	74	78	64	66	44.7
2006	5	2	0	0	0	0.16	0	0	0	0	0	0	68	0	0	82	82	60	61	21.1
2006	5	3	0	0	0	0.21	0	0	0	0	0	0	69	0	0	88	82	59	60	21.7
2006	5	4	0	0	0	0.22	0	0	0	0	0	0	69	0	0	93	85	60	67	11.8
2006	5	5	0	0	0	0.25	0	0	0	0	0	0	72	0	0	94	85	67	70	26.7
2006	5	6	0	0	0	0.17	0	0	0	0	0	0.23	71	0	0	87	85	63	66	23
2006	5	7	0	0	0	0.18	0	0	0	0	0	0.04	72	0	0	87	84	66	75	16.2
2006	5	8	0	0	0	0.08	0	0	0	0	0	0.17	74	0	0	82	81	69	69	19.9
2006	5	9	0	0	0	0.23	0	0	0	0	0	0.56	72	0	0	85	85	63	64	24.9
2006	5	10	0	0	0	0.1	0	0	0	0	0	0	72	0	0	81	82	64	75	23
2006	5	11	0	0	0	0	0	0	0	0	0	2.03	72	0	0	81	83	65	65	47.8
2006	5	12	0	0	0	0.34	0	0	0	0	0	0	65	0	0	80	76	57	58	55.9
2006	5	13	0	0	0	0.28	0	0	0	0	0	0	65	0	0	81	78	40	55	26.1
2006	5	14	0	0	0	0.17	0	0	0	0	0	0	65	0	0	86	83	44	58	49.1
2006	5	15	0	0	0	0.21	0	0	0	0	0	0.03	71	0	0	84	82	58	64	24.2
2006	5	16	0	0	0	0.31	0	0	0	0	0	0	68	0	0	90	78	53	54	42.3
2006	5	17	0	0	0	0.24	0	0	0	0	0	0	68	0	0	90	77	54	58	26.1
2006	5	18	0	0	0	0.25	0	0	0	0	0	0	69	0	0	90	79	58	64	28
2006	5	19	0	0	0	0.29	0	0	0	0	0	0	71	0	0	93	85	64	69	39.1
2006	5	20	0	0	0	0.25	0	0	0	0	0	0	74	0	0	95	89	69	72	34.2
2006	5	21	0	0	0	0.29	0	0	0	0	0	0	81	0	0	97	87	55	69	39.8
2006	5	22	0	0	0	0.25	0	0	0	0	0	0	76	0	0	98	86	65	67	11.8
2006	5	23	0	0	0	0.23	0	0	0	0	0	0	78	0	0	95	89	67	73	14.9
2006	5	24	0	0	0	0.28	0	0	0	0	0	0	79	0	0	98	91	73	74	24.2
2006	5	25	0	0	0	0.29	0	0	0	0	0	0	82	0	0	100	91	74	76	24.2
2006	5	26	0	0	0	0.31	0	0	0	0	0	0	82	0	0	100	89	74	76	28
2006	5	27	0	0	0	0.28	0	0	0	0	0	0	81	0	0	100	89	73	75	19.3
2006	5	28	0	0	0	0.29	0	0	0	0	0	0	80	0	0	100	91	71	73	13
2006	5	29	0	0	0	0.23	0	0	0	0	0	0	80	0	0	100	92	70	73	9.9
2006	5	30	0	0	0	0.23	0	0	0	0	0	0.29	78	0	0	101	95	70	70	8.1
2006	5	31	0	0	0	0.26	0	0	0	0	0	0	77	0	0	96	93	69	70	8.1
2006	6	1	0	0	0	0.28	0	0	0	0	0	0	73	0	0	98	94	70	73	8.7
2006	6	2	0	0	0	0.3	0	0	0	0	0	0.03	81	0	0	99	93	73	74	14.9
2006	6	3	0	0	0	0.19	0	0	0	0	0	0.03	79	0	0	97	92	68	71	14.9
2006	6	4	0	0	0	0.3	0	0	0	0	0	0	78	0	0	98	86	64	67	19.9
2006	6	5	0	0	0	0.31	0	0	0	0	0	0	78	0	0	99	90	67	70	11.8
2006	6	6	0	0	0	0.35	0	0	0	0	0	0	79	0	0	96	90	64	65	24.9
2006	6	7	0	0	0	0.34	0	0	0	0	0	0	78	0	0	98	89	62	67	9.9
2006	6	8	0	0	0	0.25	0	0	0	0	0	0	78	0	0	96	90	67	69	6.2
2006	6	9	0	0	0	0.28	0	0	0	0	0	0	80	0	0	100	93	69	72	14.9
2006	6	10	0	0	0	0.4	0	0	0	0	0	0	82	0	0	102	95	65	67	19.3
2006	6	11	0	0	0	0.25	0	0	0	0	0	0	82	0	0	102	95	67	67	11.2
2006	6	12	0	0	0	0.29	0	0	0	0	0	0	82	0	0	103	97	67	74	13
2006	6	13	0	0	0	0.28	0	0	0	0	0	0.99	80	0	0	101	96	72	72	14.3
2006	6	14	0	0	0	0.31	0	0	0	0	0	0	78	0	0	90	89	71	72	32.9
2006	6	15	0	0	0	0.25	0	0	0	0	0	0	77	0	0	93	91	72	75	5
2006	6	16	0	0	0	0.31	0	0	0	0	0	0	80	0	0	99	93	73	76	18
2006	6	17	0	0	0	0.26	0	0	0	0	0	0	81	0	0	102	93	74	75	11.2
2006	6	18	0	0	0	0.28	0	0	0	0	0	0	82	0	0	102	93	70	76	9.9
2006	6	19	0	0	0	0.23	0	0	0	0	0	0	81	0	0	98	91	70	73	13
2006	6	20	0	0	0	0.24	0	0	0	0	0	0	82	0	0	98	92	70	72	8.1
2006	6	21	0	0	0	0.27	0	0	0	0	0	0	83	0	0	100	91	72	73	6.8
2006	6	22	0	0	0	0.31	0	0	0	0	0	0	83	0	0	105	95	71	74	16.8
2006	6	23	0	0	0	0.29	0	0	0	0	0	0	84	0	0	104	98	74	81	23
2006	6	24	0	0	0	0.16	0	0	0	0	0	0.26	79	0	0	99	95	72	73	26.1
2006	6	25	0	0	0	0.25	0	0	0	0	0	0	79	0	0	99	94	57	71	11.2
2006	6	26	0	0	0	0.24	0	0	0	0	0	0.02	80	0	0	103	95	69	71	18
2006	6	27	0	0	0	0.29	0	0	0	0	0	0	80	0	0	103	94	71	74	16.8
2006	6	28	0	0	0	0.17	0	0	0	0	0	0	83	0	0	100	94	70	71	11.2
2006	6	29	0	0	0	0.32	0	0	0	0	0	0	82	0	0	102	95	70	72	14.3
2006	6	30	0	0	0	0.34	0	0	0	0	0	0	82	0	0	102	97	66	68	18
2006	7	1	0	0	0	0.25	0	0	0	0	0	0	82	0	0	104	100	65	69	14.3
2006	7	2	0	0	0	0.36	0	0	0	0	0	0	89	0	0	100	97	65	69	9.9
2006	7	3	0	0	0	0.14	0	0	0	0	0	0	88	0	0	100	92	66	70	6.2
2006	7	4	0	0	0	0.18	0	0	0	0	0	0.17	82	0	0	95	95	66	70	8.1
2006	7	5	0	0	0	0.17	0	0	0	0	0	0.2	80	0	0	92	93	70	75	6.8
2006	7	6	0	0	0	0.1	0	0	0	0	0	0.45	81	0	0	86	90	74	75	8.7
2006	7	7	0	0	0	0.17	0	0	0	0	0	0.02	78	0	0	87	88	73	74	9.9
2006	7	8	0	0	0	0.17	0	0	0	0	0	0.02	77	0	0	90	90	70	73	11.2
2006	7	9	0	0	0	0.18	0	0	0	0	0	0	78	0	0	91	91	71	73	11.2
2006	7	10	0	0	0	0.25	0	0	0	0	0	0	79	0	0	97	93	69	70	13
2006	7	11	0	0	0	0.27	0	0	0	0	0	0	79	0	0	100	92	70	72	13
2006	7	12	0	0	0	0.26	0	0	0	0	0	0	81	0	0	99	94	72	74	14.3
2006	7	13	0	0	0	0.22	0	0	0	0	0	0	82	0	0	100	95	73	74	11.2
2006	7	14	0	0	0	0	0	0	0	0	0	2.11	80	0	0	85	93	73	74	8.7
2006	7	15	0	0	0	0.22	0	0	0	0	0	0.02	80	0	0	92	92	74	75	8.1
2006	7	16	0	0	0	0.15	0	0	0	0	0	0.35	80	0	0	87	90	61	75	9.9
2006	7	17	0	0	0	0.19	0	0	0	0	0	0.4	80	0	0	93	93	72	74	8.7
2006	7	18	0	0	0	0.17	0	0	0	0	0	0	80	0	0	93	91	74	75	8.7
2006	7	19	0	0	0	0.29	0	0	0	0	0	0	81	0	0	95	93	75	80	16.8
2006	7	20	0	0	0	0.27	0	0	0	0	0	0	80	0	0	97	95	71	73	21.1
2006	7	21	0	0	0	0.15	0	0	0	0	0	0.6	78	0	0	97	93	71	73	8.7
2006	7	22	0	0	0	0.28	0	0	0	0	0	0	80	0	0	93	94	59	73	13
2006	7	23	0	0	0	0.3	0	0	0	0	0	0	80	0	0	93	95	58	72	23
2006	7	24	0	0	0	0.14	0	0	0	0	0	0	80	0	0	92	89	72	74	13
2006	7	25	0	0	0	0.09	0	0	0	0	0	0.5	79	0	0	88	86	74	78	14.3
2006	7	26	0	0	0	0.18	0	0	0	0	0	0	78	0	0	91	91	71	72	11.8
2006	7	27	0	0	0	0.18	0	0	0	0	0	0	80	0	0	91	91	72	74	8.7
2006	7	28	0	0	0	0.24	0	0	0	0	0	0	78	0	0	92	95	74	75	11.8
2006	7	29	0	0	0	0.28	0	0	0	0	0	0	80	0	0	97	94	75	76	14.3
2006	7	30	0	0	0	0.07	0	0	0	0	0	0.35	80	0	0	89	91	72	75	6.2
2006	7	31	0	0	0	0.07	0	0	0	0	0	0.15	79	0	0	86	87	73	75	6.8
2006	8	1	0	0	0	0.1	0	0	0	0	0	0.28	79	0	0	84	87	73	75	6.8
2006	8	2	0	0	0	0.22	0	0	0	0	0	0.07	78	0	0	90	90	75	76	9.9
2006	8	3	0	0	0	0.23	0	0	0	0	0	0.02	76	0	0	93	94	76	81	13
2006	8	4	0	0	0	0.2	0	0	0	0	0	0	77	0	0	95	93	78	80	14.9
2006	8	5	0	0	0	0.21	0	0	0	0	0	1.12	80	0	0	96	95	73	75	13
2006	8	6	0	0	0	0.17	0	0	0	0	0	0	78	0	0	89	87	71	72	14.9
2006	8	7	0	0	0	0.19	0	0	0	0	0	0	78	0	0	90	93	72	74	11.2
2006	8	8	0	0	0	0.15	0	0	0	0	0	0.86	79	0	0	89	92	74	75	6.8
2006	8	9	0	0	0	0.3	0	0	0	0	0	0.05	79	0	0	93	95	75	76	11.2
2006	8	10	0	0	0	0.03	0	0	0	0	0	0.05	78	0	0	91	93	71	71	13
2006	8	11	0	0	0	0.22	0	0	0	0	0	0	78	0	0	92	92	71	80	16.8
2006	8	12	0	0	0	0.31	0	0	0	0	0	0	80	0	0	95	94	79	79	31.1
2006	8	13	0	0	0	0.28	0	0	0	0	0	0	81	0	0	98	95	76	76	24.2
2006	8	14	0	0	0	0.26	0	0	0	0	0	0	82	0	0	100	94	76	78	11.8
2006	8	15	0	0	0	0.21	0	0	0	0	0	0.75	81	0	0	93	91	73	74	6.8
2006	8	16	0	0	0	0.25	0	0	0	0	0	1.04	80	0	0	95	96	72	74	16.8
2006	8	17	0	0	0	0.23	0	0	0	0	0	0	81	0	0	94	93	74	75	11.2
2006	8	18	0	0	0	0.24	0	0	0	0	0	0	81	0	0	94	95	74	74	6.2
2006	8	19	0	0	0	0.21	0	0	0	0	0	0.01	81	0	0	94	94	74	75	8.1
2006	8	20	0	0	0	0.19	0	0	0	0	0	0	81	0	0	95	95	75	77	9.9
2006	8	21	0	0	0	0.24	0	0	0	0	0	0	82	0	0	99	97	66	78	8.7
2006	8	22	0	0	0	0.18	0	0	0	0	0	0.06	82	0	0	98	96	74	74	8.7
2006	8	23	0	0	0	0.12	0	0	0	0	0	0.97	80	0	0	87	90	74	75	3.7
2006	8	24	0	0	0	0.2	0	0	0	0	0	0	80	0	0	92	92	75	75	14.9
2006	8	25	0	0	0	0.22	0	0	0	0	0	0	80	0	0	93	92	75	76	16.2
2006	8	26	0	0	0	0.27	0	0	0	0	0	1.12	80	0	0	93	93	75	75	14.9
2006	8	27	0	0	0	0.15	0	0	0	0	0	0.39	81	0	0	90	89	75	75	9.9
2006	8	28	0	0	0	0.25	0	0	0	0	0	0.02	81	0	0	93	92	75	75	11.2
2006	8	29	0	0	0	0.27	0	0	0	0	0	0	80	0	0	94	93	75	80	14.9
2006	8	30	0	0	0	0.28	0	0	0	0	0	0.32	82	0	0	94	95	72	75	16.2
2006	8	31	0	0	0	0.26	0	0	0	0	0	0	80	0	0	94	94	71	71	16.8
2006	9	1	0	0	0	0.27	0	0	0	0	0	0	77	0	0	92	91	69	69	21.1
2006	9	2	0	0	0	0.14	0	0	0	0	0	0	78	0	0	94	91	69	69	9.9
2006	9	3	0	0	0	0.32	0	0	0	0	0	0	78	0	0	97	92	69	71	6.8
2006	9	4	0	0	0	0.2	0	0	0	0	0	0	79	0	0	95	92	71	71	6.8
2006	9	5	0	0	0	0.23	0	0	0	0	0	0	81	0	0	97	92	70	71	8.1
2006	9	6	0	0	0	0.06	0	0	0	0	0	0	81	0	0	95	92	71	74	9.9
2006	9	7	0	0	0	0.05	0	0	0	0	0	0.07	78	0	0	84	82	72	73	11.2
2006	9	8	0	0	0	0.15	0	0	0	0	0	0.02	76	0	0	90	87	67	67	13
2006	9	9	0	0	0	0.18	0	0	0	0	0	0	77	0	0	94	90	67	70	8.7
2006	9	10	0	0	0	0.08	0	0	0	0	0	0	78	0	0	87	86	70	71	8.1
2006	9	11	0	0	0	0.1	0	0	0	0	0	0.9	77	0	0	87	87	71	72	8.1
2006	9	12	0	0	0	0	0	0	0	0	0	0.74	77	0	0	85	85	72	73	8.1
2006	9	13	0	0	0	0.1	0	0	0	0	0	0.42	77	0	0	86	85	73	73	6.2
2006	9	14	0	0	0	0.14	0	0	0	0	0	0.01	76	0	0	86	85	69	69	11.2
2006	9	15	0	0	0	0.22	0	0	0	0	0	0	74	0	0	88	87	68	68	14.3
2006	9	16	0	0	0	0.2	0	0	0	0	0	0	73	0	0	88	90	63	66	8.1
2006	9	17	0	0	0	0.21	0	0	0	0	0	0	73	0	0	89	91	66	70	5
2006	9	18	0	0	0	0.15	0	0	0	0	0	0.79	75	0	0	89	91	70	75	6.2
2006	9	19	0	0	0	0	0	0	0	0	0	1.92	78	0	0	86	90	72	74	13
2006	9	20	0	0	0	0.21	0	0	0	0	0	0	71	0	0	85	85	59	59	24.9
2006	9	21	0	0	0	0.2	0	0	0	0	0	0	68	0	0	83	81	57	57	19.3
2006	9	22	0	0	0	0.15	0	0	0	0	0	0.04	67	0	0	85	87	57	77	8.7
2006	9	23	0	0	0	0.16	0	0	0	0	0	0.18	76	0	0	86	89	73	75	21.1
2006	9	24	0	0	0	0.16	0	0	0	0	0	0	77	0	0	87	91	74	74	16.2
2006	9	25	0	0	0	0.15	0	0	0	0	0	0.16	75	0	0	86	88	65	65	23
2006	9	26	0	0	0	0.21	0	0	0	0	0	0	70	0	0	85	82	59	59	31.1
2006	9	27	0	0	0	0.18	0	0	0	0	0	0	68	0	0	83	81	56	56	19.3
2006	9	28	0	0	0	0.18	0	0	0	0	0	0	68	0	0	86	84	56	70	16.8
2006	9	29	0	0	0	0.25	0	0	0	0	0	0	70	0	0	88	87	55	55	44.1
2006	9	30	0	0	0	0.15	0	0	0	0	0	0	68	0	0	87	78	54	55	16.2
2006	10	1	0	0	0	0.16	0	0	0	0	0	0	68	0	0	88	84	55	65	6.2
2006	10	2	0	0	0	0.16	0	0	0	0	0	0	73	0	0	92	90	65	73	8.7
2006	10	3	0	0	0	0.15	0	0	0	0	0	0	77	0	0	93	92	70	70	6.8
2006	10	4	0	0	0	0.16	0	0	0	0	0	0	77	0	0	93	91	68	68	6.8
2006	10	5	0	0	0	0.15	0	0	0	0	0	0	76	0	0	91	90	65	65	6.8
2006	10	6	0	0	0	0.17	0	0	0	0	0	0	76	0	0	92	90	65	70	6.2
2006	10	7	0	0	0	0.22	0	0	0	0	0	0	73	0	0	91	84	56	56	36
2006	10	8	0	0	0	0.16	0	0	0	0	0	0	71	0	0	89	82	55	55	16.2
2006	10	9	0	0	0	0.16	0	0	0	0	0	0	70	0	0	88	83	55	55	8.1
2006	10	10	0	0	0	0.13	0	0	0	0	0	0	71	0	0	87	82	55	58	9.9
2006	10	11	0	0	0	0.15	0	0	0	0	0	0.06	70	0	0	86	82	58	70	3.7
2006	10	12	0	0	0	0.16	0	0	0	0	0	0	72	0	0	87	85	58	58	24.2
2006	10	13	0	0	0	0.17	0	0	0	0	0	0	72	0	0	82	83	58	58	11.8
2006	10	14	0	0	0	0.08	0	0	0	0	0	0.07	62	0	0	74	69	45	45	21.1
2006	10	15	0	0	0	0.15	0	0	0	0	0	0	62	0	0	80	79	45	53	13
2006	10	16	0	0	0	0.16	0	0	0	0	0	0.1	65	0	0	78	80	53	69	24.2
2006	10	17	0	0	0	0	0	0	0	0	0	0.68	71	0	0	75	80	67	78	65.2
2006	10	18	0	0	0	0	0	0	0	0	0	1.03	72	0	0	79	80	65	65	8.7
2006	10	19	0	0	0	0.12	0	0	0	0	0	0	72	0	0	83	88	65	72	1.2
2006	10	20	0	0	0	0.18	0	0	0	0	0	0.26	72	0	0	84	77	60	60	37.3
2006	10	21	0	0	0	0.19	0	0	0	0	0	0	63	0	0	76	73	51	53	39.8
2006	10	22	0	0	0	0.1	0	0	0	0	0	0.42	64	0	0	75	79	50	70	14.9
2006	10	23	0	0	0	0.18	0	0	0	0	0	0.07	60	0	0	77	77	45	45	70.2
2006	10	24	0	0	0	0.15	0	0	0	0	0	0	55	0	0	66	63	40	40	42.3
2006	10	25	0	0	0	0.08	0	0	0	0	0	0	55	0	0	69	72	40	50	14.9
2006	10	26	0	0	0	0.13	0	0	0	0	0	0.09	57	0	0	66	70	50	52	14.9
2006	10	27	0	0	0	0.03	0	0	0	0	0	0.44	60	0	0	64	73	52	70	16.8
2006	10	28	0	0	0	0.12	0	0	0	0	0	0.54	60	0	0	69	75	56	56	67.1
2006	10	29	0	0	0	0.15	0	0	0	0	0	0	55	0	0	62	69	44	51	36
2006	10	30	0	0	0	0.1	0	0	0	0	0	0	55	0	0	69	72	46	50	11.2
2006	10	31	0	0	0	0.08	0	0	0	0	0	0	55	0	0	70	78	50	57	9.9
2006	11	1	0	0	0	0.11	0	0	0	0	0	0	60	0	0	73	82	56	60	8.7
2006	11	2	0	0	0	0.1	0	0	0	0	0	0	62	0	0	74	81	57	57	23
2006	11	3	0	0	0	0.17	0	0	0	0	0	0	50	0	0	66	65	39	40	75.8
2006	11	4	0	0	0	0.14	0	0	0	0	0	0	50	0	0	63	65	39	45	42.9
2006	11	5	0	0	0	0.2	0	0	0	0	0	0	49	0	0	65	70	45	50	18
2006	11	6	0	0	0	0.19	0	0	0	0	0	0	54	0	0	69	72	50	56	24.2
2006	11	7	0	0	0	0	0	0	0	0	0	2.43	57	0	0	65	72	56	60	24.9
2006	11	8	0	0	0	0.06	0	0	0	0	0	0	58	0	0	68	69	52	54	16.8
2006	11	9	0	0	0	0.08	0	0	0	0	0	0	58	0	0	68	71	54	57	14.3
2006	11	10	0	0	0	0.09	0	0	0	0	0	0	57	0	0	70	78	55	57	11.2
2006	11	11	0	0	0	0.08	0	0	0	0	0	0	59	0	0	72	80	56	66	11.8
2006	11	12	0	0	0	0.11	0	0	0	0	0	0	53	0	0	70	78	40	41	62.1
2006	11	13	0	0	0	0.08	0	0	0	0	0	0	50	0	0	68	66	38	42	16.8
2006	11	14	0	0	0	0.08	0	0	0	0	0	0	50	0	0	63	69	42	45	14.3
2006	11	15	0	0	0	0.04	0	0	0	0	0	0.03	52	0	0	63	72	45	72	37.9
2006	11	16	0	0	0	0.17	0	0	0	0	0	1.21	56	0	0	66	73	50	50	75.2
2006	11	17	0	0	0	0.11	0	0	0	0	0	0	49	0	0	61	58	34	35	29.8
2006	11	18	0	0	0	0.06	0	0	0	0	0	0	48	0	0	58	60	35	41	14.3
2006	11	19	0	0	0	0.08	0	0	0	0	0	0	47	0	0	59	65	41	43	26.1
2006	11	20	0	0	0	0.11	0	0	0	0	0	0	44	0	0	56	56	35	36	57.8
2006	11	21	0	0	0	0.1	0	0	0	0	0	0	42	0	0	51	53	34	34	65.2
2006	11	22	0	0	0	0.11	0	0	0	0	0	0	42	0	0	51	55	34	40	55.3
2006	11	23	0	0	0	0.14	0	0	0	0	0	0	41	0	0	52	65	25	40	37.9
2006	11	24	0	0	0	0.08	0	0	0	0	0	0	44	0	0	55	70	29	44	14.3
2006	11	25	0	0	0	0.09	0	0	0	0	0	0	45	0	0	57	77	44	46	14.3
2006	11	26	0	0	0	0.04	0	0	0	0	0	0	51	0	0	61	76	46	50	9.9
2006	11	27	0	0	0	0.09	0	0	0	0	0	0	50	0	0	62	77	44	45	11.8
2006	11	28	0	0	0	0.04	0	0	0	0	0	0	50	0	0	62	76	45	58	11.8
2006	11	29	0	0	0	0.07	0	0	0	0	0	0.03	58	0	0	68	79	58	62	9.9
2006	11	30	0	0	0	0.06	0	0	0	0	0	0	61	0	0	69	79	62	69	67.7
2006	12	1	0	0	0	0.11	0	0	0	0	0	0	62	0	0	68	78	47	47	42.9
2006	12	2	0	0	0	0.13	0	0	0	0	0	0	48	0	0	62	55	33	34	59
2006	12	3	0	0	0	0.09	0	0	0	0	0	0	42	0	0	58	63	34	35	34.2
2006	12	4	0	0	0	0.13	0	0	0	0	0	0	47	0	0	58	63	34	34	72.7
2006	12	5	0	0	0	0.03	0	0	0	0	0	0	41	0	0	53	50	28	28	49.7
2006	12	6	0	0	0	0.13	0	0	0	0	0	0	41	0	0	53	58	28	37	19.9
2006	12	7	0	0	0	0.04	0	0	0	0	0	0	42	0	0	55	65	37	48	11.8
2006	12	8	0	0	0	0	0	0	0	0	0	0	40	0	0	55	58	24	24	80.2
2006	12	9	0	0	0	0	0	0	0	0	0	0	38	0	0	48	45	24	26	42.9
2006	12	10	0	0	0	0	0	0	0	0	0	0	37	0	0	48	56	26	41	19.9
2006	12	11	0	0	0	0.06	0	0	0	0	0	0	41	0	0	53	65	41	47	14.9
2006	12	12	0	0	0	0.09	0	0	0	0	0	0	42	0	0	60	75	47	59	16.2
2006	12	13	0	0	0	0	0	0	0	0	0	1.26	56	0	0	62	74	57	57	29.2
2006	12	14	0	0	0	0.04	0	0	0	0	0	0	58	0	0	64	66	53	55	6.8
2006	12	15	0	0	0	0.02	0	0	0	0	0	0	55	0	0	64	68	46	47	3.1
2006	12	16	0	0	0	0.08	0	0	0	0	0	0	51	0	0	62	61	42	44	5
2006	12	17	0	0	0	0.04	0	0	0	0	0	0	51	0	0	60	75	44	49	11.8
2006	12	18	0	0	0	0.05	0	0	0	0	0	0	52	0	0	62	74	44	60	11.8
2006	12	19	0	0	0	0.06	0	0	0	0	0	0	56	0	0	66	78	53	54	11.8
2006	12	20	0	0	0	0.09	0	0	0	0	0	0	57	0	0	65	79	54	56	19.9
2006	12	21	0	0	0	0.09	0	0	0	0	0	0.02	57	0	0	64	75	56	62	26.7
2006	12	22	0	0	0	0.02	0	0	0	0	0	1.03	60	0	0	64	71	61	61	36
2006	12	23	0	0	0	0.05	0	0	0	0	0	0.03	57	0	0	63	66	46	49	3.1
2006	12	24	0	0	0	0.11	0	0	0	0	0	0	53	0	0	62	66	48	50	37.3
2006	12	25	0	0	0	0	0	0	0	0	0	0.5	53	0	0	58	68	50	55	57.2
2006	12	26	0	0	0	0.11	0	0	0	0	0	0	50	0	0	58	58	43	43	88.2
2006	12	27	0	0	0	0	0	0	0	0	0	0	43	0	0	51	47	31	32	37.9
2006	12	28	0	0	0	0	0	0	0	0	0	0	41	0	0	52	61	32	43	16.2
2006	12	29	0	0	0	0.08	0	0	0	0	0	0	44	0	0	56	69	43	56	36
2006	12	30	0	0	0	0.05	0	0	0	0	0	0	53	0	0	63	75	56	62	36
2006	12	31	0	0	0	0	0	0	0	0	0	1.67	57	0	0	64	73	62	66	69
2007	1	1	0	0	0	0.14	0	0	0	0	0	0.15	55	0	0	64	67	47	48	8.1
2007	1	2	0	0	0	0.02	0	0	0	0	0	0	46	0	0	59	60	33	33	29.8
2007	1	3	0	0	0	0.04	0	0	0	0	0	0	45	0	0	53	54	33	38	8.1
2007	1	4	0	0	0	0.01	0	0	0	0	0	0	45	0	0	54	59	38	54	9.9
2007	1	5	0	0	0	0.06	0	0	0	0	0	1.34	53	0	0	62	72	54	60	55.9
2007	1	6	0	0	0	0.12	0	0	0	0	0	0.16	58	0	0	65	69	52	61	6.8
2007	1	7	0	0	0	0.02	0	0	0	0	0	0.1	58	0	0	64	71	61	67	6.2
2007	1	8	0	0	0	0	0	0	0	0	0	0.23	57	0	0	68	75	48	48	70.2
2007	1	9	0	0	0	0.08	0	0	0	0	0	0	48	0	0	58	60	40	40	26.7
2007	1	10	0	0	0	0.15	0	0	0	0	0	0	45	0	0	56	66	36	36	21.1
2007	1	11	0	0	0	0.08	0	0	0	0	0	0	43	0	0	53	57	36	39	9.9
2007	1	12	0	0	0	0.04	0	0	0	0	0	0	43	0	0	56	70	39	54	5
2007	1	13	0	0	0	0.05	0	0	0	0	0	0.02	53	0	0	62	73	54	55	8.7
2007	1	14	0	0	0	0.05	0	0	0	0	0	0	55	0	0	65	78	55	61	8.7
2007	1	15	0	0	0	0.08	0	0	0	0	0	0	60	0	0	66	78	61	66	8.1
2007	1	16	0	0	0	0.12	0	0	0	0	0	0.09	59	0	0	68	77	45	45	16.2
2007	1	17	0	0	0	0.07	0	0	0	0	0	0.07	47	0	0	59	52	35	35	3.7
2007	1	18	0	0	0	0.1	0	0	0	0	0	0.02	47	0	0	53	52	35	47	1.2
2007	1	19	0	0	0	0.03	0	0	0	0	0	0.05	50	0	0	56	59	42	48	0
2007	1	20	0	0	0	0.09	0	0	0	0	0	0.03	48	0	0	53	50	39	49	0
2007	1	21	0	0	0	0.07	0	0	0	0	0	0	48	0	0	55	63	47	61	3.1
2007	1	22	0	0	0	0.06	0	0	0	0	0	1.12	52	0	0	62	72	52	52	5
2007	1	23	0	0	0	0.06	0	0	0	0	0	0.16	50	0	0	57	55	42	42	0
2007	1	24	0	0	0	0.07	0	0	0	0	0	0.08	48	0	0	58	50	40	40	24.9
