1																																																																																
1																																																																																
1																																																																																
Year	Mnth	Day	LATITUDE	LONGITUDE	ELEVATION	ACMH	ACSH	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	TMAX	TMIN	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
1971	12	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	80	69	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	65	80	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	67	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	69	80	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	74	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	67	76	26.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	44	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	46	66	34.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	73	54	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	42	63	11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	1.68	0	0	0	0	70	64	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	77	31.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	61	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	64	78	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	52	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	55	75	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	47	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	56	71	13	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	48	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	48	69	14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	51	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	52	74	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	50	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	63	78	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	55	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	58	78	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	79	65	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	67	81	5	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	65	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	68	80	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	30	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	63	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	63	81	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1971	12	31	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	65	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	68	78	21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	55	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	77	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	1.33	0	0	0	0	74	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	78	21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	45	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.1	0	48	66	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	64	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	76	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	73	35	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	46	76	57.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	28	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	36	49	26.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	27	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	37	57	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	36	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	39	63	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	49	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	71	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	10	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	67	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	67	78	31.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	11	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	73	63	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	65	76	24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	75	49	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	55	72	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	76	65	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	69	76	24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	45	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	53	72	52.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	33	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	35	53	31.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	19	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	32	53	106.3	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	25	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	32	51	11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	39	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	41	63	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	69	60	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	68	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	67	61	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	67	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	70	55	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	58	69	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	74	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	63	71	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	57	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	60	79	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	64	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	68	79	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	71	54	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	61	78	31.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	44	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	48	68	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	55	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	58	75	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	65	77	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	75	62	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	65	78	29.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	30	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	74	41	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	78	28	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	1	31	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	54	32	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	38	57	44.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.59	0	0	0	0	53	42	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	55	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	2	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	47	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	59	5	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	3	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.87	0	0	0	0	57	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	53	61	52.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	4	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	28	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	36	56	59	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	5	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	28	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	38	58	5	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	6	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	38	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	42	65	16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	7	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	1.11	0	0	0	0	64	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	65	47.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	8	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	30	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	38	57	28	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	9	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	38	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	41	65	9.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	10	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	37	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	40	65	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	11	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	46	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	47	69	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	12	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	60	48	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	53	67	14.9	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	13	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	44	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	45	76	34.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	14	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	34	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	40	59	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	15	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	63	48	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	60	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	16	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	61	55	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	60	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	17	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	69	50	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.1	0	53	75	11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	18	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	63	49	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	51	72	65.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	19	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	38	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	39	60	116.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	20	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	30	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	38	58	21.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	21	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	36	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	40	71	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	22	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	49	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	54	75	28	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	23	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	51	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	67	83	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	24	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	56	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	58	82	29.2	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	25	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	60	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	63	82	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	26	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	80	66	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	67	85	21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	27	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	73	51	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	56	78	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	28	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	55	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	58	83	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	2	29	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
1972	3	1	30.5468	87.8807	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	60	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	61	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37984
